BlockName,Category,Year,Month,Day,Crop,DistrictName,QueryType,Season,Sector,StateName,QueryText,KccAns,latitude,longitude
BARAILY,Fruits,2015,4,6,Banana,RAISEN,"Plant Protection",JAYAD,HORTICULTURE,"MADHYA PRADESH","Farmer wants to know information about How to control of anthracnose in banana crop","Recommended for to control of fungal attack spray  carbandazim  mancozeb 40gmand streptocyclin 2 gram at 15 liter of water",23.2676,78.1727
BARAILY,Fruits,2015,4,6,Banana,RAISEN,"Plant Protection",JAYAD,HORTICULTURE,"MADHYA PRADESH","Farmer wants to know information about How to control of anthracnose in banana crop","Recommended for to control of fungal attack spray  carbandazim  mancozeb 40gmand streptocyclin 2 gram at 15 liter of water",23.2676,78.1727
POLADPUR,Fruits,2015,1,23,Banana,RAIGARH,"Plant Protection",nan,HORTICULTURE,MAHARASHTRA,anthracnose,"Spray M-45 30 gm15 Lit of Water",19.0505,73.0654
SHINDKHEDE,Fruits,2015,2,19,Banana,DHULE,"Plant Protection",nan,HORTICULTURE,MAHARASHTRA,anthracnose,"Spray M-45 30 gm15 Lit of Water",21.1305,74.4901
JAMNER,Fruits,2015,5,7,Banana,JALGAON,"Plant Protection",nan,HORTICULTURE,MAHARASHTRA,anthracnose,"Spray Bavistin 30gm  15lit of Water",20.8429,75.5261
NEVASA,Fruits,2015,5,24,Banana,AHMADNAGAR,"Plant Protection",nan,HORTICULTURE,MAHARASHTRA,anthracnose,"Spray M-45 30 gm15 Lit of Water",19.0744,74.722
KHATAV,Fruits,2015,3,13,Banana,SATARA,"Plant Protection",nan,HORTICULTURE,MAHARASHTRA,anthracnose,"Spray M-45 30 gm15 Lit of Water",17.6361,74.2983
KADEGAON,Fruits,2015,3,30,Banana,SANGLI,"Plant Protection",nan,HORTICULTURE,MAHARASHTRA,anthracnose,"Spray Bavistine 30gm  15lit of Water",17.1727,74.5868
MOHOL,Fruits,2015,3,4,Banana,SOLAPUR,"Plant Protection",nan,HORTICULTURE,MAHARASHTRA,anthracnose,"Spray M-45 30 gm15 Lit of Water",17.8499,75.2763
MADHA,Fruits,2015,3,26,Banana,SOLAPUR,"Plant Protection",nan,HORTICULTURE,MAHARASHTRA,Anthracnose,"Spray M-45 30 gm15 Lit of Water",17.8499,75.2763
KARMALA,Fruits,2015,5,14,Banana,SOLAPUR,"Plant Protection",nan,HORTICULTURE,MAHARASHTRA,anthracnose,M-45,17.8499,75.2763
KARVIR,Fruits,2015,3,20,Banana,KOLHAPUR,"Plant Protection",nan,HORTICULTURE,MAHARASHTRA,anthracnose,"Spray M-45 30 gm15 Lit of Water",16.7028,74.2405
BHOKARDAN,Fruits,2015,2,8,Banana,JALNA,"Plant Protection",nan,HORTICULTURE,MAHARASHTRA,anthracnose,"Spray Tilt  score  kavach 30gm15lit of Water",19.9188,75.8709
"CHANDUR RIL",Fruits,2015,2,6,Banana,AMRAVATI,"Plant Protection",nan,HORTICULTURE,MAHARASHTRA,anthracnose,M-45,21.1545,77.6443
ZIKZAK,Fruits,2015,4,24,Banana,"WEST GARO HILLS","Plant Protection",KHARIF,HORTICULTURE,MEGHALAYA,"MANAGEMENT OF CORM WEEVIL AND ANTHRACNOSE IN BANANA","APPLY CARBOFURAN 3 G  5 GRAM PER PLANT AT THE BASE OF THE TREE AND SPRAY BAVISTIN  2 GRAM PER LITRE OF WATER ON LEAVES",25.6063,90.2114
BHOGRAI,Fruits,2015,8,8,Banana,BALASORE,"Plant Protection",nan,HORTICULTURE,ODISHA,"Anthracnose in banana","RECOMMENDED TO SPRAY COPPER OXYCHLORIDE 3GM1 LITER OF WATER",21.5006,86.9199
SIMULIA,Fruits,2015,10,15,Banana,BALASORE,"Plant Protection",nan,HORTICULTURE,ODISHA,"ANTHRACNOSE IN BANANA","RECOMMENDED FOR SPRAY BAVISTIN 1GML OF WATER FOR ANTHRACNOSE IN BANANA",21.5006,86.9199
PATNAGARH,Fruits,2015,3,27,Banana,BALANGIR,"Plant Protection",nan,HORTICULTURE,ODISHA,"ANTHRACNOSE IN BANANA","RECOMMENDED FOR SPRAY BAVISTIN 1GML OF WATER FOR ANTHRACNOSE IN BANANA",20.6095,83.1673
SAINTALA,Fruits,2015,4,13,Banana,BALANGIR,"Plant Protection",nan,HORTICULTURE,ODISHA,"ANTHRACNOSE IN BANANA","RECOMMENDED FOR SPRAY BAVISTIN 1GML OF WATER FOR ANTHRACNOSE IN BANANA",20.6095,83.1673
BELPARA,Fruits,2015,7,17,Banana,BALANGIR,"Plant Protection",nan,HORTICULTURE,ODISHA,Anthracnose,"SPRAY CARBENDAZIM 2 GLITRE OF WATER",20.6095,83.1673
BELPARA,Fruits,2015,8,18,Banana,BALANGIR,"Plant Protection",nan,HORTICULTURE,ODISHA,"anthracnose in banana","recommended to spray copperoxychloride-2gmlit of water",20.6095,83.1673
LOISINGA,Fruits,2015,9,6,Banana,BALANGIR,"Plant Protection",nan,HORTICULTURE,ODISHA,"anthracnose in banana","apply malathion 2ml and gur 4gm in 1litre water",20.6095,83.1673
MURIBAHAL,Fruits,2015,9,17,Banana,BALANGIR,"Plant Protection",nan,HORTICULTURE,ODISHA,"Anthracnose dsiseases in banana","RECOMMENDED TO SPRAY CARBENDAIZN 3GM1 LITER OF WATER OR BOURDEX MIXTURE 1ML1 LITER OF WATER",20.6095,83.1673
BALANGIR,Fruits,2015,10,6,Banana,BALANGIR,"Plant Protection",nan,HORTICULTURE,ODISHA,"ANTHRACNOSE IN BANANA","ANTHRACNOSE IN BANANA:RECOMENDED DOSE OF CARBENDAZIM 2GM1LIT WATER SPRAY",20.6095,83.1673
PUINTALA,Fruits,2015,12,16,Banana,BALANGIR,"Plant Protection",nan,HORTICULTURE,ODISHA,"ANTHRACNOSE IN BANANA","SPRAY CARBENDAZIM 1 GRAM IN 1 LITRE OF WATER FOR ANTHRACNOSE IN BANANA",20.6095,83.1673
"TANGI CHOUDWAR",Fruits,2015,7,4,Banana,CUTTACK,"Plant Protection",nan,HORTICULTURE,ODISHA,"ANTHRACNOSE IN BANANABANANA STEM WEEVIL","RECOMMENDED FOR APPLY BAVISTIN 1GML OF WATER FOR ANTHRACNOSE IN BANANAFOR BANANA STEM WEEVIL -APPLY THIMET 10G -5GRAMPLANT",20.4686,85.8792
SALEPUR,Fruits,2015,7,12,Banana,CUTTACK,"Plant Protection",nan,HORTICULTURE,ODISHA,Anthracnose,"SPRAY CARBENDAZIM 2GLITRE OF WATER",20.4686,85.8792
SALEPUR,Fruits,2015,9,26,Banana,CUTTACK,"Cultural Practices",nan,HORTICULTURE,ODISHA,"Anthracnose in Banana","Recommended to spray and drench Carbendazim 50 WPBavistin 1gm per litre of water to control Anthracnose in Banana",20.4686,85.8792
GOP,Fruits,2015,7,11,Banana,PURI,"Plant Protection",nan,HORTICULTURE,ODISHA,"ANTHRACNOSE IN BANANA","ANTHRACNOSE IN BANANARECOMMENDED TO SPRAY BAVISTIN 1GM 1LIT WATER ON AFFECTED FRUIT",19.8076,85.8253
KUCHINDA,Fruits,2015,8,3,Banana,SAMBALPUR,"Plant Protection",nan,HORTICULTURE,ODISHA,"ANTHRACNOSE IN BANANA","RECOMMENDED FOR SPRAY BAVISTIN 1GML OF WATER FOR ANTHRACNOSE IN BANANA",21.5571,84.1529
RAIRAKHOL,Fruits,2015,9,18,Banana,SAMBALPUR,"Plant Protection",nan,HORTICULTURE,ODISHA,"Anthracnose in banana","spray Monocrotophos 1 ml per 1 litre water",21.5571,84.1529
BASUDEVPUR,Fruits,2015,11,5,Banana,BHADRAK,"Plant Protection",nan,HORTICULTURE,ODISHA,"BANANA ANTHRACNOSE","RECOMMENDED SPRAY CARBENDAZIM 2GMLTR WATER FOR BANANA ANTHRACNOSE",20.9854,86.5934
BHANDARIPOKHARI,Fruits,2015,11,12,Banana,BHADRAK,"Plant Protection",nan,HORTICULTURE,ODISHA,"ANTHRACNOSE OF BANANA","RECOMMENDED TO APPLY CARBENDEZIM 50WP 1GM IN 1 LITRE WATER TO CONTROL ANTHRACNOSE OF BANANA",20.9854,86.5934
BIRMAHARAJPUR,Fruits,2015,8,6,Banana,SONEPUR,"Plant Protection",nan,HORTICULTURE,ODISHA,"Anthracnose in Banana","Recommended to spray Carbendazim 50 WP 1gm per litre of water to control Anthracnose in Banana",20.8454,83.9091
BALIKUDA,Fruits,2015,3,5,Banana,JAGATSINGHAPUR,"Plant Protection",nan,HORTICULTURE,ODISHA,"ANTHRACNOSE IN BANANA","RECOMMENDED TO SPRAY WITH BENOMYL 1GMLTR OF WATER",20.1801,86.3415
BALIKUDA,Fruits,2015,3,6,Banana,JAGATSINGHAPUR,"Plant Protection",nan,HORTICULTURE,ODISHA,"ANTHRACNOSE IN BANANA","RECOMMENDED FOR SPRAY CARBENDAZIM 15GML OF WATER FOR ANTHRACNOSE IN BANANA",20.1801,86.3415
BIRIDI,Fruits,2015,10,25,Banana,JAGATSINGHAPUR,"Plant Protection",nan,HORTICULTURE,ODISHA,"anthracnose disease in banana","recommended to spray saaf  2g1 lit or ridomil mz  2g1 lit of water for anthracnose disease in banana",20.1801,86.3415
RAJKANIKA,Fruits,2015,8,4,Banana,KENDRAPARA,"Plant Protection",nan,HORTICULTURE,ODISHA,"ANTHRACNOSE IN BANANA","RECOMMENDED FOR SPRAY BAVISTIN 1GML OF WATER FOR ANTHRACNOSE IN BANANA",20.5475,86.5296
RAJNAGAR,Fruits,2015,11,7,Banana,KENDRAPARA,"Plant Protection",nan,HORTICULTURE,ODISHA,"ANTHRACNOSE BANANA","SPRAY CARBENDAZIMBAVISTIN 2G 1LIT WATER",20.5475,86.5296
KENDRAPADA,Fruits,2015,11,20,Banana,KENDRAPARA,"Plant Protection",nan,HORTICULTURE,ODISHA,"anthracnose in banana","recommended to spray copperoxychloride-2gmlit of water",20.5475,86.5296
ATHMALLIK,Fruits,2015,11,20,Banana,ANUGUL,"Plant Protection",nan,HORTICULTURE,ODISHA,"anthracnose in banana","recommended to spray bavistin-2gmlit of water",20.8411,85.0804
ATHMALLIK,Fruits,2015,11,20,Banana,ANUGUL,"Plant Protection",nan,HORTICULTURE,ODISHA,"Anthracnose in Banana","Recommended to spray Carbendazim 50 WP 1gm per litre of water four times at fortnightly interval to control Anthracnose in Banana",20.8411,85.0804
BOUDH,Fruits,2015,3,13,Banana,BAUDH,"Plant Protection",nan,HORTICULTURE,ODISHA,"ANTHRACNOSE IN BANANA","RECOMMENDED FOR SPRAY BAVISTIN 1GML OF WATER FOR ANTHRACNOSE IN BANANA",20.8416,84.3213
BOUDH,Fruits,2015,3,13,Banana,BAUDH,"Plant Protection",nan,HORTICULTURE,ODISHA,"ANTHRACNOSE IN BANANA","RECOMMENDED SPRAY CARBENDAZIM15GMLIT",20.8416,84.3213
BOUDH,Fruits,2015,3,14,Banana,BAUDH,"Plant Protection",nan,HORTICULTURE,ODISHA,"Anthracnose in baNANA","recommended to spray copper oxhloride 3gm1 liter of water 2-3 times in 12 days interval",20.8416,84.3213
BALIPATNA,Fruits,2015,7,4,Banana,KHORDHA,"Plant Protection",nan,HORTICULTURE,ODISHA,"Anthracnose DISEASES IN BANANA","RECOMMENDED TO SPRAY COPPER OXYCHLORIDE 3GM1 LITER OF WATER",20.0538,85.5023
BALIPATNA,Fruits,2015,7,11,Banana,KHORDHA,"Plant Protection",nan,HORTICULTURE,ODISHA,"ANTHRACNOSE IN BANANA","RECOMMENDED FOR SPRAY BAVISTIN 1GML OF WATER FOR ANTHRACNOSE IN BANANA",20.0538,85.5023
BALIPATNA,Fruits,2015,7,11,Banana,KHORDHA,"Plant Protection",nan,HORTICULTURE,ODISHA,"Anthracnose diseases in banana","recommended to spray copper oxychloride 3gm1 liter of water or spray carbendaizm 3gm1 liter of water",20.0538,85.5023
BALIPATNA,Fruits,2015,7,11,Banana,KHORDHA,"Plant Protection",nan,HORTICULTURE,ODISHA,"ANTHRACNOSE IN BANANA","ANTHRACNOSE IN BANANARECOMMENDED TO SPRAY BAVISTIN 1GM 1LIT WATER ON AFFECTED FRUIT",20.0538,85.5023
BALIPATNA,Fruits,2015,7,11,Banana,KHORDHA,"Post Harvest Management Cleaning Grading Packaging Food Processing Cool Chain etc",nan,HORTICULTURE,ODISHA,"Anthracnose in Banana","Recommended to dip Banana bunch in Carbendazim 1gm per litre of water to control Anthracnose in Banana",20.0538,85.5023
BALIPATNA,Fruits,2015,7,18,Banana,KHORDHA,"Plant Protection",KHARIF,HORTICULTURE,ODISHA,"Anthracnose IN BANANA","Chlorothalonil 02  2ML1LIT OF WATER",20.0538,85.5023
BHUBANESWAR,Fruits,2015,11,15,Banana,KHORDHA,"Cultural Practices",nan,HORTICULTURE,ODISHA,"ANTHRACNOSE IN BANANA","RECOMMENDED FOR SPRAY COPPER OXYCHLORIDE 3GML OF WATER  FOR ANTHRACNOSE IN BANANA",20.0538,85.5023
NAYAGARH,Fruits,2015,3,5,Banana,NAYAGARH,"Plant Protection",nan,HORTICULTURE,ODISHA,"Anthracnose in banana","RECOMMENDED TO SPRAY COPPER OXYCHLORIDE 3GM  TEEPOL 1ML  1 LITER OF WATER",20.2394,85.0507
NAYAGARH,Fruits,2015,3,5,Banana,NAYAGARH,"Plant Protection",nan,HORTICULTURE,ODISHA,"anthracnose in banana","recommended to spray with blitox 3gm and add teepol 1mlltr of water",20.2394,85.0507
PADAMPUR,Fruits,2015,12,3,Banana,BARGARH,"Fertilizer Use and Availability",nan,HORTICULTURE,ODISHA,"Anthracnose  in banana","SPRAY COC 2 GLITRE OF WATER",21.232,83.5653
REAMAL,Fruits,2015,9,30,Banana,DEBAGARH,"Plant Protection",nan,HORTICULTURE,ODISHA,"Anthracnose in banana","spray copper oxychloride -2 gram per 1 litre water",21.4478,84.7174
KOTAGARH,Fruits,2015,10,5,Banana,KANDHAMAL,"Plant Protection",nan,HORTICULTURE,ODISHA,"anthracnose in banana","spray saaf 2 gm in 1 litre of water for anthracnose in banana",20.1307,84.079
TIRUPPATTUR,Fruits,2015,12,29,Banana,VELLORE,"Plant Protection",RABI,HORTICULTURE,TAMILNADU,"Banana anthracnose control","Recommended for spray carbendazim 1 gram  litre of water",12.9022,79.0611
GANGAVALLI,Fruits,2015,11,15,Banana,SALEM,"Plant Protection",RABI,HORTICULTURE,TAMILNADU,"Banana in Anthracnose","Recommended for spray copper oxychloride 25 gram liter of water",11.647,78.2107
SANKARI,Fruits,2015,12,1,Banana,SALEM,"Plant Protection",RABI,HORTICULTURE,TAMILNADU,"Banana in anthracnose","Recommended for copper oxy chloride 25 gramliter of water",11.647,78.2107
SANKARI,Fruits,2015,12,12,Banana,SALEM,"Plant Protection",RABI,HORTICULTURE,TAMILNADU,"Anthracnose disease management in banana","Recommended for spray Chlorothalonil 2 g   litre of water",11.647,78.2107
TIRUPPUR,Fruits,2015,10,3,Banana,COIMBATORE,"Plant Protection",KHARIF,HORTICULTURE,TAMILNADU,"Anthracnose in banana","Recommended for spray carbendazim 2gm  lit",11.0018,76.9628
NAMBIYUR,Fruits,2015,5,12,Banana,ERODE,"Plant Protection",JAYAD,HORTICULTURE,TAMILNADU,"Anthracnose in banana","Recommended for spray Chlorothalonil 2 gram  litre of water",11.4905,77.3505
BHAVANISAGAR,Fruits,2015,6,20,Banana,ERODE,"Plant Protection",JAYAD,HORTICULTURE,TAMILNADU,"Anthracnose in Banana","recommended for spray chlorothalonil 2 gram litre of water",11.4905,77.3505
ANDIYUR,Fruits,2015,8,11,Banana,ERODE,"Plant Protection",KHARIF,HORTICULTURE,TAMILNADU,"Anthracnose in banana","Recommended for spray Carbendazim 1 gram  litre of water",11.4905,77.3505
SATYAMANGALAM,Fruits,2015,11,5,Banana,ERODE,"Plant Protection",RABI,HORTICULTURE,TAMILNADU,"Banana anthracnose disease control","Recommended for spray copper oxy chloride 2 gram  litre of water",11.4905,77.3505
ANDIYUR,Fruits,2015,11,19,Banana,ERODE,"Plant Protection",RABI,HORTICULTURE,TAMILNADU,"Banana anthracnose control","Recommended for spray Carbendazim 1 gram  litre of water",11.4905,77.3505
AMMAPET,Fruits,2015,11,25,Banana,ERODE,"Plant Protection",RABI,HORTICULTURE,TAMILNADU,"Anthracnose in banana","recommended for the spray Chlorothalonil  2 gmlit of water",11.4905,77.3505
ANDIYUR,Fruits,2015,12,3,Banana,ERODE,"Plant Protection",RABI,HORTICULTURE,TAMILNADU,"Anthracnose in banana","recommended for the spray  Carbendazim  2gm lit of water",11.4905,77.3505
POONDI,Fruits,2015,11,27,Banana,THIRUVALLUR,"Plant Protection",RABI,HORTICULTURE,TAMILNADU,"Banana in Anthracnose","Recommended for spray copper oxy chloride 25 gramliter of water",13.2538,80.0563
KULITTALAI,Fruits,2015,12,9,Banana,KARUR,"Plant Protection",RABI,HORTICULTURE,TAMILNADU,"Anthracnose in banana","Recommended for spray  Carbendazim 2 glit of water",10.8218,78.3829
PERAMBALUR,Fruits,2015,5,26,Banana,PERAMBALUR,"Plant Protection",JAYAD,HORTICULTURE,TAMILNADU,"Anthracnose in banana","recommended for spray Carbendazim 2glit of water",11.2903,78.93
PERAMBALUR,Fruits,2015,6,23,Banana,PERAMBALUR,"Plant Protection",JAYAD,HORTICULTURE,TAMILNADU,"Anthracnose in Banana","Recommended for spray propiconazole 2 ml litre of water",11.2903,78.93
"S PUDUR",Fruits,2015,10,17,Banana,SIVAGANGA,"Plant Protection",KHARIF,HORTICULTURE,TAMILNADU,"Anthracnose in papaya","Recommended for spray saaf carbendazim  mancozeb  2 g  litre of water",9.84869,78.487
SIVAGANGA,Fruits,2015,10,31,Banana,SIVAGANGA,"Plant Protection",RABI,HORTICULTURE,TAMILNADU,"Anthracnose in banana","recommended for the spray Carbendazim 2gmlit of water",9.84869,78.487
BUDHANA,Fruits,2015,7,25,Banana,MUZAFFARNAGAR,"Plant Protection",KHARIF,HORTICULTURE,"UTTAR PRADESH","Anthracnose in banana","spray Micronutrients 5 gl  copper oxychloride 025 in banana",29.4497,77.7429
HATHGAON,Fruits,2015,7,19,Banana,FATEHPUR,"Plant Protection",KHARIF,HORTICULTURE,"UTTAR PRADESH","Banana me Anthracnose","Carbendazim 1 gramboran 5 gramliter pani me gholkar chidkav karen",25.8348,80.9155
HATHGAON,Fruits,2015,11,21,Banana,FATEHPUR,"Plant Protection",RABI,HORTICULTURE,"UTTAR PRADESH","Anthracnose in banana ","Spray copper oxychloride   25 gmliter of water",25.8348,80.9155
NARAINI,Fruits,2015,12,21,Banana,BANDA,"Plant Protection",RABI,HORTICULTURE,"UTTAR PRADESH","Anthracnose IN BANANA","SPRAY Carbendazim  2 GRAMLITER PANI",25.4439,80.5595
"RAM NAGAR",Fruits,2015,7,23,Banana,JAUNPUR,"Plant Protection",KHARIF,HORTICULTURE,"UTTAR PRADESH","Anthracnose in banana","spray copper oxychloride 25gmliter water",25.7967,82.4889
BEHTA,Fruits,2015,7,8,Banana,SITAPUR,"Plant Protection",KHARIF,HORTICULTURE,"UTTAR PRADESH","Anthracnose in banana","Spray copper oxychloride  2 gm liter",27.5027,80.8335
LAHARPUR,Fruits,2015,7,27,Banana,SITAPUR,"Plant Protection",KHARIF,HORTICULTURE,"UTTAR PRADESH","Anthracnose disease of banana","spray - Carbendazim 12  Mancozeb 63 WP 2 gram dawa  litter water",27.5027,80.8335
BEHTA,Fruits,2015,8,4,Banana,SITAPUR,"Plant Protection",KHARIF,HORTICULTURE,"UTTAR PRADESH","Anthracnose disease problem in paddy","copper oxy chloride 25 gramliter pani ka spray kare",27.5027,80.8335
BEHTA,Fruits,2015,9,5,Banana,SITAPUR,"Plant Protection",KHARIF,HORTICULTURE,"UTTAR PRADESH","anthracnose disease in banana","spray of copper oxichlorid-2 gram lit",27.5027,80.8335
DHAURHARA,Fruits,2015,6,20,Banana,KHERI,"Plant Protection",nan,HORTICULTURE,"UTTAR PRADESH","Anthracnose ","Carbendazim 01  KA GHOL BANAKAR SPRE",28.1167,80.7167
DHAURHARA,Fruits,2015,7,27,Banana,KHERI,"Plant Protection",KHARIF,HORTICULTURE,"UTTAR PRADESH","Anthracnose DESEASE IN Banana","2 GRAAM Carbendazim PRATI LITRE PAANI ME MILAAKAR SPREY KARE",28.1167,80.7167
"RAMIA BEHAR",Fruits,2015,7,28,Banana,KHERI,"Plant Protection",KHARIF,HORTICULTURE,"UTTAR PRADESH","Anthracnose in babana","copper oxychloride  25 gm liter pani",28.1167,80.7167
"RAMIA BEHAR",Fruits,2015,8,4,Banana,KHERI,"Plant Protection",KHARIF,HORTICULTURE,"UTTAR PRADESH","Anthracnose in banana ","spray of copper oxichlorid-25 gram lit",28.1167,80.7167
"RAMIA BEHAR",Fruits,2015,8,17,Banana,KHERI,"Plant Protection",KHARIF,HORTICULTURE,"UTTAR PRADESH","Anthracnose on ripe fruits IN BANANA","copper oxychloride 025 1 ML2 LITER PANI KI DAR SE SPRAY KARE",28.1167,80.7167
MAHASI,Fruits,2015,6,30,Banana,BAHRAICH,"Plant Protection",KHARIF,HORTICULTURE,"UTTAR PRADESH","Anthracnose disease problem in banana","copper oxy chloride-25 gram or Chlorothalonil- 2gramliter pani ka spray kare",27.7344,81.4765
KAISARGANJ,Fruits,2015,8,7,Banana,BAHRAICH,"Plant Protection",KHARIF,HORTICULTURE,"UTTAR PRADESH","Anthracnose on ripe fruits in banana","ap Monocrotophos 1 mlliter pani ki dar se spray kare",27.7344,81.4765
PHAKHARPUR,Fruits,2015,11,15,Banana,BAHRAICH,"Plant Protection",RABI,HORTICULTURE,"UTTAR PRADESH","Anthracnose on ripe fruits in banana ","Spray copper oxychloride 025 or Bordeaux mixture 1 or chlorothaloail 02 or Carbendazim 01",27.7344,81.4765
JAMO,Fruits,2015,6,5,Banana,SULTANPUR,"Plant Protection",JAYAD,HORTICULTURE,"UTTAR PRADESH","asking about Anthracnosein in  banana","Spray of copper oxychloride 15 ml liter water",26.2605,82.2381
SIDHAUR,Fruits,2015,8,4,Banana,BARABANKI,"Plant Protection",KHARIF,HORTICULTURE,"UTTAR PRADESH","Anthracnose in banana","Copper oxychloride at 25 gmliter pani",26.9421,81.3856
"SIRAULI GAUSPUR",Fruits,2015,9,28,Banana,BARABANKI,"Plant Protection",KHARIF,HORTICULTURE,"UTTAR PRADESH","Anthracnose in banana","spray Copper oxychloride  25 gmliter of water",26.9421,81.3856
"SIRAULI GAUSPUR",Fruits,2015,12,25,Banana,BARABANKI,"Plant Protection",RABI,HORTICULTURE,"UTTAR PRADESH","Anthracnose in Banana","Prochloroz 02 or Carbendazim 01 ka chidkav karen",26.9421,81.3856
KHADDA,Fruits,2015,6,29,Banana,"KUSHI NAGAR","Plant Protection",KHARIF,HORTICULTURE,"UTTAR PRADESH","ANTHRACNOSE DISEASE IN BANANA ","SPRAY OF COPPER OXICHLORID-2 GRAM LIT",27.1303,80.8597
DUDHAHI,Fruits,2015,7,11,Banana,"KUSHI NAGAR","Plant Protection",KHARIF,HORTICULTURE,"UTTAR PRADESH","Anthracnose in banana","spray copper oxychloride 025 or Carbendazim 01 for Anthracnose in banana",27.1303,80.8597
AKBARPUR,Fruits,2015,10,19,Banana,"AMBEDKAR NAGAR","Plant Protection",RABI,HORTICULTURE,"UTTAR PRADESH","Anthracnose in banana ","Copper oxychloride  25 gmliter of water",26.4046,82.6065
AKBARPUR,Fruits,2015,10,19,Banana,"AMBEDKAR NAGAR","Plant Protection",RABI,HORTICULTURE,"UTTAR PRADESH","Anthracnose in banana ","Copper oxychloride  25 gmliter of water",26.4046,82.6065
BHIYAWAN,Fruits,2015,12,11,Banana,"AMBEDKAR NAGAR","Plant Protection",RABI,HORTICULTURE,"UTTAR PRADESH","anthracnose desease in banana  fruit","2 graam coper oxichloride prati litre paani memilaakar sprey kare",26.4046,82.6065
MAYNAGURI,Fruits,2015,2,28,Banana,JALPAIGURI,"Plant Protection",KHARIF,HORTICULTURE,"WEST BENGAL","CONTROL OF ANTHRACNOSE IN BANANA","RECOMMENDED FOR SPRAY  CHLOROTHALONIL 75 WP   2 GM   LIT OF WATER",26.6263,88.7335
"COOCH BEHAR-I",Fruits,2015,7,10,Banana,"Cooch BIHAR","Plant Protection",KHARIF,HORTICULTURE,"WEST BENGAL","CONTROL OF ANTHRACNOSE ON RIPE FRUITS IN BANANA","RECOMMENDED FOR SPRAY  COPPER OXYCHLORIDE 50 WP   4 GM  LIT OF WATER",26.3224,89.4592
HARIHARPARA,Fruits,2015,6,3,Banana,MURSHIDABAD,"Plant Protection",RABI,HORTICULTURE,"WEST BENGAL","ANTHRACNOSE OF BANANA PLANT","RECOMMENDED FOR CARBENDAZIM  50 WP  1 GMLIT OF WATER",24.1746,88.2721
SAGARDIGHI,Fruits,2015,6,11,Banana,MURSHIDABAD,"Plant Protection",KHARIF,HORTICULTURE,"WEST BENGAL","CONTROL OF ANTHRACNOSE IN BANANA","RECOMMENDED FOR SPRAY  CHLOROTHALONIL 75 WP   2 GM   LIT OF WATER",24.1746,88.2721
HARIHARPARA,Fruits,2015,11,13,Banana,MURSHIDABAD,"Plant Protection",RABI,HORTICULTURE,"WEST BENGAL","CONTROL OF ANTHRACNOSE IN BANANA","RECOMMENDED FOR SPRAY  CHLOROTHALONIL 75 WP   2 GM   LIT OF WATER",24.1746,88.2721
HARINGHATA,Fruits,2015,6,2,Banana,NADIA,"Plant Protection",KHARIF,HORTICULTURE,"WEST BENGAL","CONTROL OF ANTHRACNOSE IN BANANA","RECOMMENDED FOR SPRAY  COPPER OXYCHLORIDE 50 WP   4 GM  LIT OF WATER OR CHLOROTHALONIL 75 WP   2 GM   LIT OF WATER",23.4847,88.5567
KALIGANJ,Fruits,2015,7,25,Banana,NADIA,"Plant Protection",KHARIF,HORTICULTURE,"WEST BENGAL","CONTROL OF ANTHRACNOSE IN BANANA","RECOMMENDED FOR SPRAY  COPPER OXYCHLORIDE 50 WP   4 GM  LIT OF WATER",23.4847,88.5567
GOSABA,Fruits,2015,9,21,Banana,"SOUTH 24 PARGANAS","Plant Protection",KHARIF,HORTICULTURE,"WEST BENGAL","CONTROL OF ANTHRACNOSE IN BANANA","RECOMMENDED FOR SPRAY  CARBENDAZIM 50 WP  1 GM   LIT OF WATER",22.1777,88.5308
JANGIPARA,Fruits,2015,7,15,Banana,HOOGHLY,"Plant Protection",KHARIF,HORTICULTURE,"WEST BENGAL","CONTROL OF ANTHRACNOSE ON RIPE FRUITS IN BANANA","RECOMMENDED FOR SPRAY  COPPER OXYCHLORIDE 50 WP   4 GM  LIT OF WATER",22.9099,88.0121
SINGUR,Fruits,2015,9,9,Banana,HOOGHLY,"Plant Protection",KHARIF,HORTICULTURE,"WEST BENGAL","CONTROL OF ANTHRACNOSE IN BANANA","RECOMMENDED FOR SPRAY PROPICONAZOLE 25 EC    075 ML    LIT OF WATER",22.9099,88.0121
"GALSI -I",Fruits,2015,4,19,Banana,BARDDHAMAN,"Plant Protection",RABI,HORTICULTURE,"WEST BENGAL","CONTROL OF ANTHRACNOSE IN BANANA","RECOMMENDED FOR SPRAY  COPPER OXYCHLORIDE 50 WP   4 GM  LIT OF WATER",23.25,87.75
MANGOLKOTE,Fruits,2015,9,5,Banana,BARDDHAMAN,"Plant Protection",KHARIF,HORTICULTURE,"WEST BENGAL","CONTROL OF ANTHRACNOSE IN BANANA","RECOMMENDED FOR SPRAY  CARBENDAZIM 50 WP  1 MG   LIT OF WATER",23.25,87.75
CHANDIPUR,Fruits,2015,8,27,Banana,"EAST MEDINIPUR","Plant Protection",KHARIF,HORTICULTURE,"WEST BENGAL","CONTROL OF ANTHRACNOSE IN BANANA","RECOMMENDED FOR SPRAY  CHLOROTHALONIL 75 WP   2 GM   LIT OF WATER",22.2906,87.9159
