BlockName,Category,Year,Month,Day,Crop,DistrictName,QueryType,Season,Sector,StateName,QueryText,KccAns,latitude,longitude
KUREBHAR,Fruits,2015,5,21,Mango,SULTANPUR,"Plant Protection",JAYAD,HORTICULTURE,"UTTAR PRADESH","red rust in mango","coparoxiclorait 3gramlitar pani",26.2605,82.2381
LAMBHUA,Fruits,2015,7,20,Mango,SULTANPUR,"Plant Protection",KHARIF,HORTICULTURE,"UTTAR PRADESH","aam me red rust lagi hei","Copper oxychloride 2 gm  litre pani me millakar spray kre",26.2605,82.2381
KUREBHAR,Fruits,2015,8,5,Mango,SULTANPUR,"Plant Protection",KHARIF,HORTICULTURE,"UTTAR PRADESH","Red rust IN MANGO","Copper oxychloride  25 GM LITER PANI",26.2605,82.2381
AMROHA,Fruits,2015,6,15,Mango,"JYOTIBA PHULE NAGAR","Plant Protection",KHARIF,HORTICULTURE,"UTTAR PRADESH","red rust in mango","Bordeaux mixture 1 or Copper oxychloride 025 ki spray kre",28.865,78.4696
CHAHNIYA,Fruits,2015,8,16,Mango,CHANDAULI,"Plant Protection",KHARIF,HORTICULTURE,"UTTAR PRADESH","Red rust in mango","Copper oxychloride at 25 gmliter pani",25.1257,83.2495
CHAHNIYA,Fruits,2015,9,28,Mango,CHANDAULI,"Plant Protection",KHARIF,HORTICULTURE,"UTTAR PRADESH","Red rust  in mango","2 gram Copper oxychloride prati litre pani me milaakar sprey kare",25.1257,83.2495
GYANPUR,Fruits,2015,9,12,Mango,"SANT RAVIDAS NAGAR BHADOHI","Plant Protection",KHARIF,HORTICULTURE,"UTTAR PRADESH","Red rust in mango","Copper oxychloride 1 ml3 liter pani ki dar se spray kare",27.1303,80.8597
"DOHRI GHAT",Fruits,2015,7,8,Mango,MAU,"Plant Protection",KHARIF,HORTICULTURE,"UTTAR PRADESH","Red rust in mango","Copper oxychloride  2 gm liter pani",26.0391,83.4986
NAUTANWA,Fruits,2015,6,15,Mango,MAHARAHGANJ,"Plant Protection",KHARIF,HORTICULTURE,"UTTAR PRADESH","MANGO ME RED RUST","Bordeaux mixture 1 or Copper oxychloride 025 KI SPRAY KRE",27.1303,80.8597
"NEBUA NAURANGIA",Fruits,2015,8,13,Mango,"KUSHI NAGAR","Plant Protection",KHARIF,HORTICULTURE,"UTTAR PRADESH","Red rust in mango","2 graam Copper oxychloride prati litre paani me milaakar sprey kare",27.1303,80.8597
"JAHANGIR GANJ",Fruits,2015,6,10,Mango,"AMBEDKAR NAGAR","Fertilizer Use and Availability",KHARIF,HORTICULTURE,"UTTAR PRADESH","red rust in mango","Bordeaux mixture 1 or Copper oxychloride 025 ki spray kre",26.4046,82.6065
Jamo,Fruits,2015,7,26,Mango,"AMETHI  Shahu Ji Maharaj","Plant Protection",KHARIF,HORTICULTURE,"UTTAR PRADESH","Red rust OF Mango","2 ML Copper oxychloride prati litre paani me milaakar sprey kare",27.1303,80.8597
LALGOLA,Fruits,2015,5,6,Mango,MURSHIDABAD,"Plant Protection",KHARIF,HORTICULTURE,"WEST BENGAL","CONTROL OF RED RUST IN MANGO","RECOMMENDED FOR SPRAY  CHLOROTHALONIL 75 WP   2 GM   LIT OF WATER",24.1746,88.2721
BHAGAWANGOLA-I,Fruits,2015,7,27,Mango,MURSHIDABAD,"Plant Protection",KHARIF,HORTICULTURE,"WEST BENGAL","CONTROL OF RED RUST IN MANGO","RECOMMENDED FOR SPRAY COPPER OXYCHLORIDE 50WP  4 GMLITOF WATER",24.1746,88.2721
BURWAN,Fruits,2015,9,7,Mango,MURSHIDABAD,"Plant Protection",KHARIF,HORTICULTURE,"WEST BENGAL","CONTROL OF RED RUST IN MANGO","RECOMMENDED FOR SPRAY COPPER OXYCHLORIDE 50WP  4 GMLITOF WATER",24.1746,88.2721
KALIGANJ,Fruits,2015,6,30,Mango,NADIA,"Plant Protection",KHARIF,HORTICULTURE,"WEST BENGAL","CONTROL OF RED RUST IN MANGO","RECOMMENDED FOR SPRAY CHLOROTHALONIL 75 WP  2 GMLT OF WATER",23.4847,88.5567
HASNABAD,Fruits,2015,4,5,Mango,"NORTH 24 PARGANAS","Plant Protection",RABI,HORTICULTURE,"WEST BENGAL","CONTROL OF RED RUST IN MANGO","RECOMMENDED FOR SPRAY  CHLORPYRIPHOS 20 EC  25 ML   LIT OF WATER",22.6927,88.6626
HASNABAD,Fruits,2015,4,5,Mango,"NORTH 24 PARGANAS","Plant Protection",RABI,HORTICULTURE,"WEST BENGAL","CONTROL OF RED RUST IN MANGO","RECOMMENDED FOR SPRAY  COPPER OXYCHLORIDE 50 WP   4 GM  LIT OF WATER",22.6927,88.6626
BONGAON,Fruits,2015,5,17,Mango,"NORTH 24 PARGANAS","Plant Protection",KHARIF,HORTICULTURE,"WEST BENGAL","CONTROL OF RED RUST IN MANGO","RECOMMENDED FOR SPRAY  COPPER OXYCHLORIDE 50 WP   4 GM  LIT OF WATER",22.6927,88.6626
BISHNUPUR-II,Fruits,2015,5,15,Mango,"SOUTH 24 PARGANAS","Plant Protection",JAYAD,HORTICULTURE,"WEST BENGAL","CONTROL OF RED RUST IN MANGO","RECOMMENDED FOR SPRAY  CARBENDAZIM 50 WP  1 MG   LIT OF WATER",22.1777,88.5308
BALLY-JAGACHA,Fruits,2015,6,29,Mango,HOWRAH,"Plant Protection",KHARIF,HORTICULTURE,"WEST BENGAL","CONTROL OF RED RUST IN MANGO","RECOMMENDED FOR SPRAY  CHLOROTHALONIL 75 WP   2 GM   LIT OF WATER",22.5736,88.3251
SALANPUR,Fruits,2015,4,29,Mango,BARDDHAMAN,"Plant Protection",JAYAD,HORTICULTURE,"WEST BENGAL","CONTROL OF RED RUST IN MANGO","RECOMMENDED FOR SPRAY  CHLOROTHALONIL 75 WP   2 GM   LIT OF WATER",23.25,87.75
KALNA-I,Fruits,2015,5,14,Mango,BARDDHAMAN,"Plant Protection",JAYAD,HORTICULTURE,"WEST BENGAL","CONTROL OF RED RUST IN MANGO","RECOMMENDED FOR SPRAY  COPPER OXYCHLORIDE 50 WP   4 GM  LIT OF WATER",23.25,87.75
RAIPUR,Fruits,2015,10,19,Mango,DEHRADUN,"Plant Protection",RABI,HORTICULTURE,UTTARAKHAND,"Red rust in mango","spray coppr oxi chloride25 gmlitre of water for Red rust in mango",30.3256,78.0437
GARLADINNE,Fruits,2016,4,22,Mango,ANANTPUR,"Plant Protection",JAYAD,HORTICULTURE,"ANDHRA PRADESH","Mango Red rust and suckling pest","RECOMMENDED TO SPRAY COPPER OXY CHLORIDE  600 GRAMS PER ACRE and  DIMETHOATE  400 ML  ACRE 200 LITER WATER",13.5747,78.5029
LAKKIREDDIPALLE,Fruits,2016,3,20,Mango,"Y S R ","Plant Protection",nan,HORTICULTURE,"ANDHRA PRADESH","MANGO RED RUST","COC   600 GRACRE IN 200 LT WATER",15.9241,80.1864
MASAURHI,Fruits,2016,4,26,Mango,PATNA,"Plant Protection",JAYAD,HORTICULTURE,BIHAR,"Red rust","Bordeaux mixture 1GMLITRE WATER or Copper oxychloride 2GMLITRE WATER",25.6093,85.1235
BIKRAM,Fruits,2016,7,15,Mango,PATNA,"Plant Protection",KHARIF,HORTICULTURE,BIHAR,"Red rust in mango","spray Copper oxychloride 2gmlitre water red leaf",25.6093,85.1235
SHAHPUR,Fruits,2016,2,21,Mango,BHOJPUR,"Plant Protection",JAYAD,HORTICULTURE,BIHAR,"RED RUST","Copper oxychloride 2GM 1LIT WATER",25.4501,84.5635
KOILWAR,Fruits,2016,7,31,Mango,BHOJPUR,"Plant Protection",nan,HORTICULTURE,BIHAR,"Red rust in Mango","Red rust in Mango - Spray copper oxycloride  2 gram in 1 litre of water",25.4501,84.5635
ALAMNAGAR,Fruits,2016,7,22,Mango,MADHEPURA,"Plant Protection",nan,HORTICULTURE,BIHAR,"Red rust","Red rustBordeaux mixture 1 or Copper oxychloride 025",25.7806,86.9365
GAURABAURAM,Fruits,2016,7,9,Mango,DARBHANGA,"Plant Protection",KHARIF,HORTICULTURE,BIHAR,"mango red rust","Red rustBordeaux mixture 1 or Copper oxychloride 025",26.083,86.0325
KALYANPUR,Fruits,2016,6,10,Mango,SAMASTIPUR,"Plant Protection",JAYAD,HORTICULTURE,BIHAR,"RED RUST IN MANGO","COPPER OXYCHLORIDE 2 GM IN 1 LIT WATER",25.7748,85.8672
BIRPUR,Fruits,2016,3,15,Mango,BEGUSARAI,"Plant Protection",KHARIF,HORTICULTURE,BIHAR,"Red rust","Spray copper oxychloride  2 gram in 1 litter of water",25.5125,86.0883
PARBATTA,Fruits,2016,1,30,Mango,KHAGARIA,"Plant Protection",RABI,HORTICULTURE,BIHAR,"RED RUST OF MANGO","SPRAY COPPER OXYCHLORIDE 2 GRAMLITRE",25.4931,86.6982
BANKA,Fruits,2016,7,10,Mango,BANKA,"Plant Protection",nan,HORTICULTURE,BIHAR,"Red rust in Mango","Red rust in Mango - Bordeaux mixture 1 or Copper oxychloride 025",24.8328,86.8161
BARHAT,Fruits,2016,8,18,Mango,JAMUI,"Plant Protection",nan,HORTICULTURE,BIHAR,"Red rust","Bordeaux mixture 1 or Copper oxychloride 025",24.7563,86.3011
MOTIPUR,Fruits,2016,5,5,Mango,MUZAFFARPUR,"Plant Protection",JAYAD,HORTICULTURE,BIHAR,"Red rust","Bordeaux mixture 1 or Copper oxychloride 025",26.1483,85.3316
KATRA,Fruits,2016,7,5,Mango,MUZAFFARPUR,"Plant Protection",KHARIF,HORTICULTURE,BIHAR,"Red rust in Mango","Red rust in Mango - Spray copper oxychloride  2 gram in 1 litre of water",26.1483,85.3316
BARIGARH,Fruits,2016,10,3,Mango,CHHATARPUR,"Plant Protection",KHARIF,HORTICULTURE,"MADHYA PRADESH","Red rust","Red rust    Bordeaux mixture 1 or Copper oxychloride 025",24.7606,79.6782
MANGALVEDHE,Fruits,2016,1,7,Mango,SOLAPUR,"Plant Protection",RABI,HORTICULTURE,MAHARASHTRA,"RED RUST ON MANGO ","SPRAY BLUE COPPER 30 GM 15 Liter of Water",17.8499,75.2763
PUINTALA,Fruits,2016,3,8,Mango,BALANGIR,"Plant Protection",nan,HORTICULTURE,ODISHA,"RED RUST IN MANGO","RECOMMENDED TO SPRAY COPPER OXYCHLORIDE 30GM  STREPTOCYCLIN 15GM  10 LITER OF WATER",20.6095,83.1673
JUNAGARH,Fruits,2016,4,16,Mango,KALAHANDI,"Plant Protection",nan,HORTICULTURE,ODISHA,"RED RUST IN MANGO","RECOMMENDED TO SPRAY COPPER OXYCHLORIDE 30GM  STREPTOCYCLIN 15GM  10 LITER OF WATER",19.8266,83.0409
SARASKANA,Fruits,2016,8,12,Mango,MAYURBHANJ,"Plant Protection",nan,HORTICULTURE,ODISHA,"RED RUST IN MANGO","RED RUST IN MANGO  - SPRAY COPPER OXYCHLORIDE 3 GRAM IN ONE LITRE OF WATER",21.9156,86.3962
SARASKANA,Fruits,2016,10,1,Mango,MAYURBHANJ,"Plant Protection",nan,HORTICULTURE,ODISHA,"RED RUST IN MANGO","SPRAY RED RUST IN MANGO COPPER OXYCHLORIDE 25 GRAM IN 1 LITRE WATER",21.9156,86.3962
SARASKANA,Fruits,2016,12,24,Mango,MAYURBHANJ,"Plant Protection",nan,HORTICULTURE,ODISHA,"RED RUST IN MANGO","RECOMMENDED TO SPRAY COPPER OXYCHLORIDE 3GM  PLANTOMYCINE 1GM  1 LITER OF WATER",21.9156,86.3962
BRAHMAGIRI,Fruits,2016,4,14,Mango,PURI,"Plant Protection",RABI,HORTICULTURE,ODISHA,"RED RUST DISEASES IN MANGO","SPRAY COPPER OXYCHLORIDE  2 GRAM  LIT OF WATER",19.8076,85.8253
BAMRA,Fruits,2016,8,5,Mango,SAMBALPUR,"Plant Protection",nan,HORTICULTURE,ODISHA,"RED RUST IN MANGO","RED RUST IN MANGO - SPRAY 3 GRAM COPPER OXYCHLORIDE IN ONE LITRE OF WATER",21.5571,84.1529
BAMRA,Fruits,2016,8,5,Mango,SAMBALPUR,"Plant Protection",nan,HORTICULTURE,ODISHA,"RED RUST IN MANGO","RED RUST IN MANGO - SPRAY COPPER OXYCHLORIDE 3 GRAM IN ONE LITRE OF WATER",21.5571,84.1529
BHADRAK,Fruits,2016,12,14,Mango,BHADRAK,"Plant Protection",nan,HORTICULTURE,ODISHA,"RED RUST IN MANGO LEAF","RED RUST IN MANGO LEAFSPRAY CUPPEROXICHLORIDE 30 GRAM PER 10 LTR WATER",20.9854,86.5934
KOREI,Fruits,2016,8,19,Mango,JAJAPUR,"Plant Protection",nan,HORTICULTURE,ODISHA,"RED RUST IN MANGO","RECOMMENDED TO SPRAY RIDOMIL GOLD  25 GRAM  1 LIT OF WATER",20.8278,86.3798
PADAMPUR,Fruits,2016,8,19,Mango,BARGARH,"Plant Protection",nan,HORTICULTURE,ODISHA,"RED RUST IN MANGO","RED RUST IN MANGO - SPRAY 3 GRAM COPPER OXYCHLORIDE IN ONE LITRE OF WATER",21.232,83.5653
GAISILET,Fruits,2016,9,27,Mango,BARGARH,"Plant Protection",nan,HORTICULTURE,ODISHA,"RED RUST IN MANGO","RECOMMENDED TO SPRAY COPPER OXYCHLORIDE 30GM  STREPTOCYCLIN 15GM  10 LITER OF WATER",21.232,83.5653
ASIND,Fruits,2016,1,3,Mango,BHILWARA,"Plant Protection",RABI,HORTICULTURE,RAJASTHAN,"TELL ME CONTROL OF RED RUST IN MANGO ","SPRAY OF COPPER OXICHLORIDE 45 GM  STREPTOCYCLIN 2 GM PER 15 LITER WATER",25.4891,74.3301
PHAGI,Fruits,2016,3,24,Mango,JAIPUR,"Plant Protection",JAYAD,HORTICULTURE,RAJASTHAN,"TELL ME CONTROL OF RED RUST IN MANGO ","SPRAY OF COPPER OXICHLORIDE 45 GM  STREPTOCYCLIN 2 GM PER 15 LITER WATER",26.9155,75.819
CHAKSU,Fruits,2016,8,3,Mango,JAIPUR,"Plant Protection",nan,HORTICULTURE,RAJASTHAN,"TELL ME CONTROL OF RED RUST DISEASE IN MANGO","SPRAY OF COPPER OXICHLORIDE 45 GM  STREPTOCYCLIN 2 GM PER 15 LITER WATER",26.9155,75.819
LADPURA,Fruits,2016,3,22,Mango,KOTA,"Plant Protection",nan,HORTICULTURE,RAJASTHAN,"TELL ME RED RUST CONTROL IN MANGO","SPRAY OF COPPER OXICHLORIDE 3 GM PER LITER WATER",25.1737,75.8574
HINDAUN,Fruits,2016,8,11,Mango,KARAULI,"Plant Protection",KHARIF,HORTICULTURE,RAJASTHAN,"TELL ME RED RUST IN MANGO PLANT","SPRAY OF COPPER OXICHLORIDE 3 GM PER LITER WATER",26.4531,77.016
VEMBAKKAM,Fruits,2016,6,1,Mango,TIRUVANNAMALAI,"Plant Protection",JAYAD,HORTICULTURE,TAMILNADU,"Red rust management for mango","recommended for spray  Copper oxychloride 2 ml lit",12.4289,78.9992
ALWARTHIRUNAGARI,Fruits,2016,5,3,Mango,THOOTHUKUDI,"Plant Protection",JAYAD,HORTICULTURE,TAMILNADU,"asking about  Mango Red rust management","recommended for  spray Copper oxy chloride 25 g  lit of water",8.8457,77.9938
NAGAL,Fruits,2016,6,1,Mango,SAHARANPUR,"Plant Protection",KHARIF,HORTICULTURE,"UTTAR PRADESH","red rust of mango","aam ki fasal me Copper oxychloride 025 ka spray kare",29.9857,77.5041
"BALLIA KHERI",Fruits,2016,9,4,Mango,SAHARANPUR,"Plant Protection",KHARIF,HORTICULTURE,"UTTAR PRADESH","Control rRed rust of Mango","copper oxychloride 25 gmliter paani ke saath spray kare",29.9857,77.5041
MORNA,Fruits,2016,3,4,Mango,MUZAFFARNAGAR,"Plant Protection",RABI,HORTICULTURE,"UTTAR PRADESH","Red rust problem in mango","Bordeaux mixture 1gram1 li pani me spray kare",29.4497,77.7429
SHAMLI,Fruits,2016,10,9,Mango,MUZAFFARNAGAR,"Plant Protection",KHARIF,HORTICULTURE,"UTTAR PRADESH","mango ki patti me red rust lag gaya hi","copar oxi kloraeid 25 gram dawa  liter pani milakar sprey kare",29.4497,77.7429
MACHRA,Fruits,2016,4,15,Mango,MEERUT,"Plant Protection",RABI,HORTICULTURE,"UTTAR PRADESH","red rust control in mango","Bordeaux mixture 1 or Copper oxychloride 025",29.0019,77.768
DAURALA,Fruits,2016,10,16,Mango,MEERUT,"Plant Protection",KHARIF,HORTICULTURE,"UTTAR PRADESH","red rustcontrol in mango","copper oxy chloride  25 gram prti liter of water",29.0019,77.768
ATRAULI,Fruits,2016,4,14,Mango,ALIGARH,"Plant Protection",JAYAD,HORTICULTURE,"UTTAR PRADESH","AAM KI PATTI PAR RED RUST LAGA HI","KOPAR OXI KLORAEID 2 GRAM DAWA  LITER PANI MILAKAR SPREY KARE",27.8761,78.1358
KYARA,Fruits,2016,6,11,Mango,BAREILLY,"Plant Protection",JAYAD,HORTICULTURE,"UTTAR PRADESH","mango ki patti par  red rust laga hua hi","copar oxi kloraeid 25 gram dawa ki liter pani milakar sprey kare",28.4582,79.4047
MION,Fruits,2016,12,18,Mango,BADAUN,"Plant Protection",nan,HORTICULTURE,"UTTAR PRADESH","Red rust in mango tree","Kisan bhai ap aam ke ped par Copper Oxychloride 50 WP  25 gram aur Dimethoate 30 EC  2 mili prati litr panee ki dar se ghol banakar chhidkaw kare",28.0649,79.0438
"KHUDAGANJ KATRA",Fruits,2016,9,30,Mango,SHAHJAHANPUR,"Plant Protection",KHARIF,HORTICULTURE,"UTTAR PRADESH","Red rust  TRMAITE ","Copper oxychloride 025 SPARY",27.9129,79.7476
BISALPUR,Fruits,2016,1,12,Mango,PILIBHIT,"Plant Protection",RABI,HORTICULTURE,"UTTAR PRADESH","red rust in mango ","Copper oxychloride 25 gramliter pani ki dar se chidcav kare",28.4947,80.1076
NAWABGANJ,Fruits,2016,1,17,Mango,FARRUKHABAD,"Plant Protection",RABI,HORTICULTURE,"UTTAR PRADESH","Asking about Red rust in mango ","spray of spray Wettable sulphur 2 gram  lit water",27.4362,79.4895
HANDIA,Fruits,2016,7,19,Mango,ALLAHABAD,"Plant Protection",KHARIF,HORTICULTURE,"UTTAR PRADESH","Red rust in mango ","spray of Copper oxychloride 25 gramliter of water",25.4381,81.8338
JALAUN,Fruits,2016,7,5,Mango,JALAUN,"Plant Protection",KHARIF,HORTICULTURE,"UTTAR PRADESH","Red rust disease in mango","Copper oxychloride 25-3 gramlitar pani",26.1049,79.3919
BARAGAON,Fruits,2016,1,7,Mango,VARANASI,"Plant Protection",RABI,HORTICULTURE,"UTTAR PRADESH","Red rust disease in mango","Copper oxychloride 3 gramliter pani Imidachloprid 178 SL 1mlacre",25.3356,83.0076
JAMALPUR,Fruits,2016,4,9,Mango,MIRZAPUR,"Plant Protection",JAYAD,HORTICULTURE,"UTTAR PRADESH","Red rust problem of mango","Copper oxychloride 2 gram liter pani",24.9317,82.628
CHHANVEY,Fruits,2016,7,15,Mango,MIRZAPUR,"Plant Protection",KHARIF,HORTICULTURE,"UTTAR PRADESH","red rust in mango","sprey Bordeaux mixture 1 or Copper oxychloride 025",24.9317,82.628
DOBHI,Fruits,2016,1,23,Mango,JAUNPUR,"Plant Protection",JAYAD,HORTICULTURE,"UTTAR PRADESH","Red rust disease in mango","Copper Oxychloride 50 WP 3 gramlitar pani Monocrotophos 36 SL 25 mllitar pani",25.7967,82.4889
"MUFTI GANJ",Fruits,2016,2,7,Mango,JAUNPUR,"Plant Protection",RABI,HORTICULTURE,"UTTAR PRADESH","Red rust disease in mango","Copper oxychloride 3 gramlitar pani Acetamiprid 20 SP1 gram2-3 litar pani",25.7967,82.4889
"SUJAN GANJ",Fruits,2016,3,6,Mango,JAUNPUR,"Plant Protection",RABI,HORTICULTURE,"UTTAR PRADESH","Red rust in mango","Bordeaux mixture 15 gram1 li pani me spray kare",25.7967,82.4889
"MACHCHALI SHAHAR",Fruits,2016,4,8,Mango,JAUNPUR,"Plant Protection",JAYAD,HORTICULTURE,"UTTAR PRADESH","red rust  insect problem in mango","Monocrotophos 36 SL 2 mllitar pani Copper Oxychloride 50 WP 25-3 gramlitar pani",25.7967,82.4889
"MUFTI GANJ",Fruits,2016,5,1,Mango,JAUNPUR,"Plant Protection",RABI,HORTICULTURE,"UTTAR PRADESH","Red rust problem in mango","Copper oxychloride 50WP 1gram1 li pani me spray kare",25.7967,82.4889
"SHAH GANJ",Fruits,2016,7,19,Mango,JAUNPUR,"Plant Protection",nan,HORTICULTURE,"UTTAR PRADESH","Red rust in mango","Copper Oxychloride 50 WP  25 gramlitr ki dar se spray kare",25.7967,82.4889
BARASATHI,Fruits,2016,8,11,Mango,JAUNPUR,"Plant Protection",KHARIF,HORTICULTURE,"UTTAR PRADESH","red rust in mango plant","kisan bhai copper oxy chlorid ka 2mllitr panee ke sath spray kare",25.7967,82.4889
"SUJAN GANJ",Fruits,2016,9,24,Mango,JAUNPUR,"Plant Protection",KHARIF,HORTICULTURE,"UTTAR PRADESH","CONTROL OF RED RUST IN MANGO","copper oxychloride 25 gmliter paani ke saath spray kare",25.7967,82.4889
"MAHARAJ GANJ",Fruits,2016,10,6,Mango,JAUNPUR,"Plant Protection",KHARIF,HORTICULTURE,"UTTAR PRADESH","Control of Red Rust in mango","copper oxychloride 25 gmliter paani ke saath spray kare",25.7967,82.4889
KERAKAT,Fruits,2016,10,13,Mango,JAUNPUR,"Plant Protection",KHARIF,HORTICULTURE,"UTTAR PRADESH","red rust disease in mango","Copper Oxychloride 50 WP 3 gramlitar pani",25.7967,82.4889
"MACHCHALI SHAHAR",Fruits,2016,11,25,Mango,JAUNPUR,"Plant Protection",RABI,HORTICULTURE,"UTTAR PRADESH","red rust disease in mango","Copper Oxychloride 50 WP 3 gramlitar pani ",25.7967,82.4889
SADAT,Fruits,2016,1,30,Mango,GHAZIPUR,"Plant Protection",RABI,HORTICULTURE,"UTTAR PRADESH","Red rust mango disease ","Mancozeb 75 WP 25 gramliter ki dar se chidcav kare",25.6035,83.5076
VARACHAKWAR,Fruits,2016,2,10,Mango,GHAZIPUR,"Plant Protection",RABI,HORTICULTURE,"UTTAR PRADESH","Red rust disease in mango","Copper oxychloride 025 3 gramlitar pani ",25.6035,83.5076
VIRNO,Fruits,2016,2,22,Mango,GHAZIPUR,"Plant Protection",JAYAD,HORTICULTURE,"UTTAR PRADESH","Red rust disease in mango","Copper Oxychloride 50 WP 3 gramacre",25.6035,83.5076
SADAT,Fruits,2016,3,16,Mango,GHAZIPUR,"Plant Protection",RABI,HORTICULTURE,"UTTAR PRADESH","ama me red rust hai ","copper oxichloride  2 gramliter ke hisab se use kre",25.6035,83.5076
REVATIPUR,Fruits,2016,8,13,Mango,GHAZIPUR,"Plant Protection",nan,HORTICULTURE,"UTTAR PRADESH","Red rust disease in mango","Copper oxychloride 3 gramlitar pani",25.6035,83.5076
GHAZIPUR,Fruits,2016,9,11,Mango,GHAZIPUR,"Plant Protection",nan,HORTICULTURE,"UTTAR PRADESH","Red rust in mango","Copper oxychloride 2 gram liter pani me ghol banakar sprey kare",25.6035,83.5076
SADAT,Fruits,2016,11,24,Mango,GHAZIPUR,"Plant Protection",nan,HORTICULTURE,"UTTAR PRADESH","Red rust in mango tree","Kisan bhai ap aam ke ped ke thale me 200 gram carbofuran dalkar gudai karke sinchai kare",25.6035,83.5076
SIAR,Fruits,2016,6,9,Mango,BALLIA,"Plant Protection",KHARIF,HORTICULTURE,"UTTAR PRADESH","aam ki pattiyo me red rust lag gaya hi","copar oxi kloraeid -25 gram dawa  liter pani milakar sprey kare",25.875,84.121
PANDAH,Fruits,2016,6,11,Mango,BALLIA,"Plant Protection",KHARIF,HORTICULTURE,"UTTAR PRADESH","Red rust in mango ","spray of copper Oxychloride 50 WP 25 gramliter of water",25.875,84.121
GARWAR,Fruits,2016,10,3,Mango,BALLIA,"Plant Protection",KHARIF,HORTICULTURE,"UTTAR PRADESH","Red rust in Mango","copper oxychloride 25 gmliter paani ke saath spray kare",25.875,84.121
"RAMPUR KARKHANA",Fruits,2016,6,14,Mango,DEORIA,"Plant Protection",nan,HORTICULTURE,"UTTAR PRADESH","Red rust in mango","Copper Oxychloride 50 WP  2 gramlitr ki dar se spray kare",26.424,83.7639
HARRAIYA,Fruits,2016,4,29,Mango,BASTI,"Plant Protection",JAYAD,HORTICULTURE,"UTTAR PRADESH","Red rust Cephaleuros virescens in mango","Copper oxychloride 025 25 mililiter ke hisaab se ghol banaa kar spre kren",26.8387,82.5351
TARWA,Fruits,2016,5,27,Mango,AZAMGARH,"Plant Protection",KHARIF,HORTICULTURE,"UTTAR PRADESH","Red rust disease in mango","Copper oxychloride 3 gramlitar pani",26.0236,83.0293
"RANI KI SARAI",Fruits,2016,6,19,Mango,AZAMGARH,"Plant Protection",KHARIF,HORTICULTURE,"UTTAR PRADESH","Red rust: Cephaleuros virescens in mango ","spray of copper Oxychloride 50 WP 25 gramliter of water",26.0236,83.0293
MAL,Fruits,2016,1,10,Mango,LUCKNOW,"Plant Protection",RABI,HORTICULTURE,"UTTAR PRADESH","red rust disease in mango","Copper Oxychloride 50 WP 3 gramlitar pani  Profenophos 40 Cypermethrin 4 EC 25 mllitar pani",26.8381,80.9346
HILAULI,Fruits,2016,1,9,Mango,UNNAO,"Plant Protection",RABI,HORTICULTURE,"UTTAR PRADESH","Red rust in mango","2 gram Copper oxychloride prati litre paani me milaakar sprey kare",26.5673,80.6198
"SIKANDARPUR KARAN",Fruits,2016,1,17,Mango,UNNAO,"Plant Protection",RABI,HORTICULTURE,"UTTAR PRADESH","RED RUST IN MANGO ","Copper oxychloride 025 KA SPRAY KARE",26.5673,80.6198
AURAS,Fruits,2016,3,13,Mango,UNNAO,"Plant Protection",RABI,HORTICULTURE,"UTTAR PRADESH","Red rust in mango","kissan bhai Carbendazim 1 gram 1 li pani me spray kare",26.5673,80.6198
DIH,Fruits,2016,10,22,Mango,RAEBARELI,"Plant Protection",RABI,HORTICULTURE,"UTTAR PRADESH","red rust disease in mango","Copper Oxychloride 50 WP 3 gramacre",26.2087,81.2186
DIH,Fruits,2016,10,22,Mango,RAEBARELI,"Plant Protection",KHARIF,HORTICULTURE,"UTTAR PRADESH","red rust disease in mango","Copper Oxychloride 50 WP 3 gramlitar pani",26.2087,81.2186
GONDLAMAU,Fruits,2016,11,9,Mango,SITAPUR,"Plant Protection",RABI,HORTICULTURE,"UTTAR PRADESH","Control of red rust","copper oxychloride 2 gmliter paani ke saath chidkaw kare",27.5027,80.8335
PHOOLBEHAR,Fruits,2016,7,27,Mango,KHERI,"Plant Protection",KHARIF,HORTICULTURE,"UTTAR PRADESH","Red rust disease in mango","Copper oxychloride 3 gramlitar pani",28.1167,80.7167
TARUN,Fruits,2016,4,22,Mango,FAIZABAD,"Plant Protection",JAYAD,HORTICULTURE,"UTTAR PRADESH","red rust in mango ","Copper oxychloride 2 gm  litre",26.7789,82.1427
BIKAPUR,Fruits,2016,6,7,Mango,FAIZABAD,"Plant Protection",KHARIF,HORTICULTURE,"UTTAR PRADESH","Red rust disease in mango","Copper oxychloride  25 gramlitar pani Monocrotophos 36 SL 25 mllitar pani",26.7789,82.1427
SOHAWAL,Fruits,2016,9,25,Mango,FAIZABAD,"Plant Protection",KHARIF,HORTICULTURE,"UTTAR PRADESH","Red rust disease in mango","Copper oxychloride 3 gramlitar pani",26.7789,82.1427
BIKAPUR,Fruits,2016,11,10,Mango,FAIZABAD,"Plant Protection",nan,HORTICULTURE,"UTTAR PRADESH","Red rust in mango plant","Kisan bhai ap aam ke ped par Copper Oxychloride 50 WP  25 gramlitr ki dar se spray kare",26.7789,82.1427
"AKHAND NAGAR",Fruits,2016,9,24,Mango,SULTANPUR,"Plant Protection",KHARIF,HORTICULTURE,"UTTAR PRADESH","aam ki patti me red rust laga gaya hi","copar oxi kloraeid 25 gram dawa  liter pani milakar sprey kare",26.2605,82.2381
