BlockName,Category,Year,Month,Day,Crop,DistrictName,QueryType,Season,Sector,StateName,QueryText,KccAns,latitude,longitude
MANDSAUR,Fruits,2020,2,5,Mango,MANDSAUR,"Plant Protection",nan,HORTICULTURE,"MADHYA PRADESH","farmer wnt to know about how to control  Mealybug in mango plant ","    dimethoate 30             ",24.2628,75.3857
BEHROR,Fruits,2020,2,27,Mango,ALWAR,"Plant Protection",nan,HORTICULTURE,RAJASTHAN,"TELL ME CONTROL OF mealybug IN MANGO "," 50  4          ",27.414,76.617
VELLORE,Fruits,2020,12,29,Mango,VELLORE,"Plant Protection",nan,HORTICULTURE,TAMILNADU,"Asking about mango mealybug managment",":        :   3     1        ",12.9022,79.0611
ANNUR,Fruits,2020,1,21,Mango,COIMBATORE,"Plant Protection",nan,HORTICULTURE,TAMILNADU,"Asked about mealybug management in mango",":    6      : 217    3     25     6    2    ",11.0018,76.9628
CHENNAI,Fruits,2020,12,16,Mango,CHENNAIMADRAS,"Plant Protection",nan,HORTICULTURE,TAMILNADU,"Asked about prevent mealybug management in mango",":      :         2          ",10.9094,78.3665
CHENNAI,Fruits,2020,12,16,Mango,CHENNAIMADRAS,"Plant Protection",nan,HORTICULTURE,TAMILNADU,"Asked about prevent mealybug management in mango",":      :        2    ",10.9094,78.3665
MORADABAD,Fruits,2020,3,6,Mango,MORADABAD,"Plant Protection",nan,HORTICULTURE,"UTTAR PRADESH","Gaint mealybug in mango","      30  2        ",28.8797,78.8095
HANDIA,Fruits,2020,2,1,Mango,ALLAHABAD,"Plant Protection",nan,HORTICULTURE,"UTTAR PRADESH","information about of control of Mealybug problem ","        36  300    200   ",25.4381,81.8338
BARAGAON,Fruits,2020,3,4,Mango,VARANASI,"Plant Protection",nan,HORTICULTURE,"UTTAR PRADESH","Information about  mealybug control in mango plants   ","           36  sl  2 ml           ",25.3356,83.0076
HANUMANGANJ,Fruits,2020,1,10,Mango,BALLIA,"Plant Protection",nan,HORTICULTURE,"UTTAR PRADESH","how to control mealybug in mango plant","   25 EC 2               ",25.875,84.121
BASTI,Fruits,2020,3,16,Mango,BASTI,"Plant Protection",nan,HORTICULTURE,"UTTAR PRADESH","Give information about the control of mealybug insect in mango plant ","                12   63  400          6   150-200        ",26.8387,82.5351
"RAMIA BEHAR",Fruits,2020,8,20,Mango,KHERI,"Plant Protection",nan,HORTICULTURE,"UTTAR PRADESH","Give information about Mango Mealybug insect problem in Mango plants ","       75   2          ",28.1167,80.7167
MASODHA,Fruits,2020,1,31,Mango,FAIZABAD,"Plant Protection",nan,HORTICULTURE,"UTTAR PRADESH","Control for mealybugs in mango plant","        36 SL  2 ml              ",26.7789,82.1427
"JAHANGIR GANJ",Fruits,2020,3,5,Mango,"AMBEDKAR NAGAR","Plant Protection",nan,HORTICULTURE,"UTTAR PRADESH","Information about management of mango mealybug ","       30  15           ",26.4046,82.6065
BALRAMPUR,Fruits,2020,7,22,Mango,BALRAMPUR,"Plant Protection",nan,HORTICULTURE,"UTTAR PRADESH","Mealybug insect problem in mango plant","      30  2          ",27.4477,82.3956
MEMARI-1,Fruits,2020,2,29,Mango,BARDDHAMAN,"Plant Protection",nan,HORTICULTURE,"WEST BENGAL","ASKING ABOUT CONTROL OF MEALYBUG IN MANGO  "," IMIDACLOPRID 178 SL            I",23.25,87.75
LABPUR,Fruits,2020,12,1,Mango,BIRBHUM,"Plant Protection",nan,HORTICULTURE,"WEST BENGAL","ASKING ABOUT CONTROL OF MEALYBUG IN MANGO","SPRAY   BUPROFEZIN 25 SC  1 ML   LIT OF WATER",24.0622,87.6983
MUTHUKUR,Fruits,2021,4,18,Mango,NELLORE,"Plant Protection",nan,HORTICULTURE,"ANDHRA PRADESH","mealybug  management in mango","-RECOMMENDED TO SPRAY DICHLORVOS NUVON  250 ML  200 LITRES OF WATER   ACRE     250      200       ",14.4494,79.9874
ASSANDH,Fruits,2021,10,22,Mango,KARNAL,"Plant Protection",nan,HORTICULTURE,HARYANA,"information regarding to control of mealybug in mango plant ","            3  5          ",29.7256,76.9107
BHALWAL,Fruits,2021,3,13,Mango,JAMMU,"Plant Protection",nan,HORTICULTURE,"JAMMU AND KASHMIR","Farmer asked the query regarding mango mealybug ","--t is advised to the farmer treat the tree basins and the area around mango and litchi trees in feb march with carbaryl  400-500 grams per tree or treat the basins with carbofuran 10G granules  200gtreeApply around the tree trunk alkathene bands 15-20cm wide about 12 mtr above the groundand spray the tree with Dichlorvos  2ml per liter of water or spray Dimethoate 2ml per liter of water",32.7186,74.8581
YEOLA,Fruits,2021,3,6,Mango,NASIK,"Plant Protection",nan,HORTICULTURE,MAHARASHTRA,"Farmer ask about control of mealybug attack on mango fruit plant","                                      ",19.9613,73.8317
KUMBAKONAM,Fruits,2021,4,13,Mango,THANJAVUR,"Nutrient Management",nan,HORTICULTURE,TAMILNADU,"Asked about mango mealybug management",":      :   2   1     ",10.659,79.2014
BUDHANA,Fruits,2021,4,26,Mango,MUZAFFARNAGAR,"Plant Protection",nan,HORTICULTURE,"UTTAR PRADESH","Information about Gaint mealybug management in mango plant","   Chlopyriphos 20EC 25 ml          ",29.4497,77.7429
MEERUT,Fruits,2021,3,22,Mango,MEERUT,"Plant Protection",nan,HORTICULTURE,"UTTAR PRADESH","Give information about the control of mealybug insect in Mango plant ","             30  2        ",29.0019,77.768
DIBAI,Fruits,2021,2,3,Mango,BULANDSHAHAR,"Plant Protection",nan,HORTICULTURE,"UTTAR PRADESH","information about mealybug in mango plant","--  76 EC 2ml      ",28.5247,77.5997
"MUNDA PANDEY",Fruits,2021,3,26,Mango,MORADABAD,"Plant Protection",nan,HORTICULTURE,"UTTAR PRADESH","Mealybug problem in mango plant","      30  2         ",28.8797,78.8095
KAIMGANJ,Fruits,2021,3,8,Mango,FARRUKHABAD,"Cultural Practices",nan,HORTICULTURE,"UTTAR PRADESH","Mealybug of Mango Crop ","     20  25ml       ",27.4362,79.4895
BISWAN,Fruits,2022,1,17,Mango,SITAPUR,"Plant Protection",nan,HORTICULTURE,"UTTAR PRADESH","Information about mango plants to protect against mealybug pests","                     ",27.5027,80.8335
WALAJAPET,Fruits,2022,2,27,Mango,VELLORE,"Plant Protection",nan,HORTICULTURE,TAMILNADU,"Asking about mealybug management in mango"," :      :      2      ",12.9022,79.0611
DINDIGUL,Fruits,2022,2,16,Mango,DINDIGUL,"Plant Protection",nan,HORTICULTURE,TAMILNADU,"Asking about Mealybug management for Custard AppleGuava MangoAmla Papaya "," :           :    3     1  1    ",10.4257,77.8157
BISALPUR,Fruits,2022,2,4,Mango,PILIBHIT,"Plant Protection",nan,HORTICULTURE,"UTTAR PRADESH","information about Control for Mealybug in Mango Plant  ","        36 SL  2 ML             ",28.4947,80.1076
HARRAIYA,Fruits,2022,2,19,Mango,BASTI,"Plant Protection",nan,HORTICULTURE,"UTTAR PRADESH","Information about the diagnosis of the problem of mealybug pests in mango and guava plants"," -             Dimethoate 30  EC 2 ml           ",26.8387,82.5351
"MAYA BAZAR",Fruits,2022,2,6,Mango,FAIZABAD,"Vegetative Propagation and Tissue Culture",nan,HORTICULTURE,"UTTAR PRADESH","information about Control for Mealybug in Mango Plant  ","       Imidacloprid 178  SL  1 ML  2            ",26.7789,82.1427
CHAIL,Fruits,2022,2,17,Mango,KAUSHAMBI,"Plant Protection",nan,HORTICULTURE,"UTTAR PRADESH","Information about of mealybug control in mango Plant","   Dimethoate 30  EC 400 ml   200           ",25.5342,81.4494
KHALILABAD,Fruits,2022,2,24,Mango,"SANT KABIR NAGAR","Plant Protection",nan,HORTICULTURE,"UTTAR PRADESH","information about Control For Mealybug in Mango Plant  ","        36 SL  2          ",26.7551,83.0399
GADARPUR,Fruits,2022,2,11,Mango,"UDHAM SINGH NAGAR","Plant Protection",nan,HORTICULTURE,UTTARAKHAND,"Mealybug in mango","  :                                        25    400                                     2      3        ",29.0478,79.4326
BHUTA,Fruits,2022,3,8,Mango,BAREILLY,"Plant Protection",nan,HORTICULTURE,"UTTAR PRADESH","Information about of mealybug control in mango tree","    30 EC  400     180        ",28.4582,79.4047
SAIDPUR,Fruits,2022,3,21,Mango,GHAZIPUR,"Plant Protection",nan,HORTICULTURE,"UTTAR PRADESH","Information about mealybug control in mango  ","     25  EC  2 ml          ",25.6035,83.5076
TARWA,Fruits,2022,3,29,Mango,AZAMGARH,"Plant Protection",nan,HORTICULTURE,"UTTAR PRADESH","Information about management of mealybug  ","   30 EC 2ml           ",26.0236,83.0293
AURAS,Fruits,2022,3,6,Mango,UNNAO,"Plant Protection",nan,HORTICULTURE,"UTTAR PRADESH","information about Gaint mealybug disease control in mango fruits crop  ","     -  20    - 20 ML   15        ",26.5673,80.6198
HASANGANJ,Fruits,2022,3,30,Mango,UNNAO,"Plant Protection",nan,HORTICULTURE,"UTTAR PRADESH","information about Control Mealybugs in Mango Plant  ","       Dimethoate 30  EC 2    80   2          ",26.5673,80.6198
SATAON,Fruits,2022,3,4,Mango,RAEBARELI,"Plant Protection",nan,HORTICULTURE,"UTTAR PRADESH","information about Control For Mealybugs in Mango plant  ","       Dimethoate 30  EC  2    80  2          ",26.2087,81.2186
KADIPUR,Fruits,2022,3,20,Mango,SULTANPUR,"Plant Protection",nan,HORTICULTURE,"UTTAR PRADESH","Information on Mango Mealybug insect Control","     Profenophos 50 EC 30 ml15 liter      ",26.2605,82.2381
KADIPUR,Fruits,2022,3,30,Mango,SULTANPUR,"Plant Protection",nan,HORTICULTURE,"UTTAR PRADESH","Information about mealybug control in mango  ","     25  EC  2 ml          ",26.2605,82.2381
SHIVGARH,Fruits,2022,3,23,Mango,PRATAPGARH,"Plant Protection",nan,HORTICULTURE,"UTTAR PRADESH"," Information about mealybug control in mango tree","       Quinalphos 25 EC 2ml         ",25.75,81.75
AMROHA,Fruits,2022,3,14,Mango,"JYOTIBA PHULE NAGAR","Plant Protection",nan,HORTICULTURE,"UTTAR PRADESH","information about Control For Mealybugs in Mango Plant  ","        36 SL  2 ML             ",28.865,78.4696
CHHATAPUR,Fruits,2022,4,15,Mango,SUPAUL,"Plant Protection",nan,HORTICULTURE,BIHAR,"giant mealybug","Stem with jute thread and apply a little mud of fruit tree grease on the lower edge of the bandIf necessary apply chlopyriphos 20EC 25 mll",26.2768,86.796
CHHACHHRAULI,Fruits,2022,4,15,Mango,"YAMUNA NAGAR","Bio-Pesticides and Bio-Fertilizers",nan,HORTICULTURE,HARYANA,"Information regarding control of  mango mealybug","300    25  50      50     -     -               ",30.1389,77.3011
GONDA,Fruits,2022,4,18,Mango,ALIGARH,"Plant Protection",nan,HORTICULTURE,"UTTAR PRADESH","Information about mealybug control in mango   ","     25  EC  2 ml          ",27.8761,78.1358
BARHALGANJ,Fruits,2022,4,1,Mango,GORAKHPUR,"Plant Protection",nan,HORTICULTURE,"UTTAR PRADESH"," Information about mealybug control in mango tree","       Dimethoate 30 EC 2 ml         ",26.6678,83.3642
SOHAWAL,Fruits,2022,4,7,Mango,FAIZABAD,"Plant Protection",nan,HORTICULTURE,"UTTAR PRADESH"," Information about mealybug control in mango tree","       Quinalphos 25 EC 2ml         ",26.7789,82.1427
"PURA BAZAR",Fruits,2022,4,13,Mango,FAIZABAD,"Plant Protection",nan,HORTICULTURE,"UTTAR PRADESH","Information about management of mango mealybug ","       Dimethoate 30 EC 2ml          ",26.7789,82.1427
BELSAR,Fruits,2022,4,5,Mango,GONDA,"Plant Protection",nan,HORTICULTURE,"UTTAR PRADESH","Provide about information of mealybug insect control in mango plant ","                4  200             2   400        25 EC 2 ml            ",27.1104,81.9239
TARABGANJ,Fruits,2022,4,13,Mango,GONDA,"Plant Protection",nan,HORTICULTURE,"UTTAR PRADESH","Informatation about There is a mealybug in the mango crop","    Chlorpyriphos 20 EC 25ml        15        ",27.1104,81.9239
LAKSHAMANPUR,Fruits,2022,4,6,Mango,PRATAPGARH,"Plant Protection",nan,HORTICULTURE,"UTTAR PRADESH","Information about Mango leaf hopper and Mealybug management in mango plant","  -Dimethoate 30EC 2 ml         ",25.75,81.75
BALRAMPUR,Fruits,2022,4,7,Mango,BALRAMPUR,"Plant Protection",nan,HORTICULTURE,"UTTAR PRADESH","Information about There is a mealybug in the mango crop","  Chlorpyriphos 20 EC          ",27.4477,82.3956
Sidhpura,Fruits,2022,4,3,Mango,"KANSHIRAM NAGAR","Plant Protection",nan,HORTICULTURE,"UTTAR PRADESH","There is a problem of mealybug pest on mango tree ","        25    400     -    75  SP  2          ",27.1303,80.8597
MANTESWAR,Fruits,2022,4,27,Mango,BARDDHAMAN,"Plant Protection",nan,HORTICULTURE,"WEST BENGAL","ASKING ABOUT CONTROL OF MEALYBUG IN MANGO","SPRAY   ACETAMIPRID 20 SP 1 GM5 LIT OF WATER   ",23.25,87.75
LAKSHAMANPUR,Fruits,2022,5,24,Mango,PRATAPGARH,"Plant Protection",nan,HORTICULTURE,"UTTAR PRADESH","Information about mealybug control in mango plant","    30 EC 400ml 200       ",25.75,81.75
EGRA-II,Fruits,2022,5,6,Mango,"EAST MEDINIPUR","Plant Protection",nan,HORTICULTURE,"WEST BENGAL","ASKING ABOUT CONTROL OF MEALYBUG IN MANGO","SPRAY   THIAMETHOXAM 25 WG  1 GM  2 LIT OF WATER",22.2906,87.9159
NAKUR,Fruits,2022,6,11,Mango,SAHARANPUR,"Plant Protection",nan,HORTICULTURE,"UTTAR PRADESH","Information about mealybug control in mango tree","       Quinalphos 25 EC 2 ml          ",29.9857,77.5041
SARDHANA,Fruits,2022,6,20,Mango,MEERUT,"Plant Protection",nan,HORTICULTURE,"UTTAR PRADESH","Information about control of Mealybug in Mango tree "," Chlorpyriphos 50  Cypermethrin 5EC 2 ml     ",29.0019,77.768
CHARGAWAN,Fruits,2022,6,20,Mango,GORAKHPUR,"Plant Protection",nan,HORTICULTURE,"UTTAR PRADESH","Information about mealybug control in mango tree","       Quinalphos 25 EC 2 ml         ",26.6678,83.3642
RAJGARH,Fruits,2022,8,29,Mango,MIRZAPUR,"Plant Protection",nan,HORTICULTURE,"UTTAR PRADESH","Information about mealybug management in mango plant","   - 30 EC  2 ml            ",24.9317,82.628
RAJGARH,Fruits,2022,8,29,Mango,MIRZAPUR,"Plant Protection",nan,HORTICULTURE,"UTTAR PRADESH","Information about mealybug management in mango plant","   - 30 EC  2 ml            ",24.9317,82.628
LALGANJ,Fruits,2022,10,27,Mango,MIRZAPUR,"Plant Protection",nan,HORTICULTURE,"UTTAR PRADESH","Information about the control of Mealybug in Mango tree","      25    400                                     2      3        ",24.9317,82.628
BICHHIYA,Fruits,2022,10,27,Mango,UNNAO,"Plant Protection",nan,HORTICULTURE,"UTTAR PRADESH","Information about mealybug control in papaya","       Quinalphos 25 EC 2ml        ",26.5673,80.6198
TUNDI,Fruits,2022,11,12,Mango,DHANBAD,"Plant Protection",nan,HORTICULTURE,JHARKAND,"Query of mealybugs and their management","     178 SL1ml  2         ",23.7953,86.431
NAMAGIRIPET,Fruits,2022,12,8,Mango,NAMAKKAL,"Plant Protection",nan,HORTICULTURE,TAMILNADU,"Asked about Mealybug management for Mango plant ","Query: Mealybug management for Mango plant Answer: spray neem oil 3 ml teepol 1 ml litre of water ",11.3034,78.1186
BAGHARA,Fruits,2022,12,20,Mango,MUZAFFARNAGAR,"Plant Protection",nan,HORTICULTURE,"UTTAR PRADESH","Give information about mealybug insects control in mango tree ","                            ",29.4497,77.7429
ROHTA,Fruits,2022,12,27,Mango,MEERUT,"Plant Protection",nan,HORTICULTURE,"UTTAR PRADESH","Give information about control of mealybug insects in mango tree ","                            ",29.0019,77.768
DHANIPUR,Fruits,2022,12,16,Mango,ALIGARH,"Plant Protection",nan,HORTICULTURE,"UTTAR PRADESH","Information about the control of mealybug in mango plant ","                     36 SL 2ml         ",27.8761,78.1358
"PARAS RAMPUR",Fruits,2022,12,30,Mango,BASTI,"Plant Protection",nan,HORTICULTURE,"UTTAR PRADESH","Information about of mealybug control in mango tree","       50    18  2             ",26.8387,82.5351
MAGRAURA,Fruits,2022,12,5,Mango,PRATAPGARH,"Plant Protection",nan,HORTICULTURE,"UTTAR PRADESH","Give information about control of mealybug insect in mango tree ","                            ",25.75,81.75
DEOBAND,Fruits,2023,1,29,Mango,SAHARANPUR,"Plant Protection",nan,HORTICULTURE,"UTTAR PRADESH","Information on Prevention of Mealybug in Mango","   Malathion 50 EC  2ml           ",29.9857,77.5041
DAMKHAUDA,Fruits,2023,1,3,Mango,BAREILLY,"Agriculture Mechanization",nan,HORTICULTURE,"UTTAR PRADESH","Information about to control of mealybug insect on mango tree","  Imidacloprid 178 SL  1-2          ",28.4582,79.4047
WAZIRGANJ,Fruits,2023,1,30,Mango,GONDA,"Plant Protection",nan,HORTICULTURE,"UTTAR PRADESH","Give information about the control of mealybug insects in the mango tree","                                 -15 DP 8-10                     76 EC 25 ml       ",27.1104,81.9239
EKONA,Fruits,2023,1,18,Mango,SHIVASTI,"Plant Protection",nan,HORTICULTURE,"UTTAR PRADESH","Give information about the control of mealybug insects in the mango tree","                            ",27.1303,80.8597
THAKURDWARA,Fruits,2023,2,17,Mango,MORADABAD,"Plant Protection",nan,HORTICULTURE,"UTTAR PRADESH","Give information about the control of mealybug insects in the mango tree","                               36  2           20  1  2       ",28.8797,78.8095
"PURA BAZAR",Fruits,2023,2,14,Mango,FAIZABAD,"Plant Protection",nan,HORTICULTURE,"UTTAR PRADESH","Give information about the control of mealybug insects in the mango tree","                            ",26.7789,82.1427
DHANAPUR,Fruits,2023,2,8,Mango,CHANDAULI,"Cultural Practices",nan,HORTICULTURE,"UTTAR PRADESH","Information about the control of mealybug in mango plant ","                                     ",25.1257,83.2495
KHALILABAD,Fruits,2023,2,2,Mango,"SANT KABIR NAGAR","Plant Protection",nan,HORTICULTURE,"UTTAR PRADESH","Give information about the control of mealybug insects in the mango tree","                                        36  2        ",26.7551,83.0399
SAMPATCHAK,Fruits,2023,3,15,Mango,PATNA,"Plant Protection",nan,HORTICULTURE,BIHAR," Query About Mealybugs In Mango ","  2             ",25.6093,85.1235
BISALPUR,Fruits,2023,3,3,Mango,PILIBHIT,"Plant Protection",nan,HORTICULTURE,"UTTAR PRADESH","Information about the control of mealybug on mango plant ","            36  SL  2ml   1       ",28.4947,80.1076
KAIMGANJ,Fruits,2023,3,18,Mango,FARRUKHABAD,"Plant Protection",nan,HORTICULTURE,"UTTAR PRADESH","Information about mealybug control in Mango plant","           70   40    200                                   ",27.4362,79.4895
BHANWARKOL,Fruits,2023,3,14,Mango,GHAZIPUR,"Plant Protection",nan,HORTICULTURE,"UTTAR PRADESH","Information about mealybug control in mango tree","       Quinalphos 25 EC 2ml  Carbendazim 50 WP 2           ",25.6035,83.5076
BHANWARKOL,Fruits,2023,3,21,Mango,GHAZIPUR,"Plant Protection",nan,HORTICULTURE,"UTTAR PRADESH","Information About Mealybug Pest In Mango Tree","             178   05 ml  1        ",25.6035,83.5076
KHAJNI,Fruits,2023,3,25,Mango,GORAKHPUR,"Plant Protection",nan,HORTICULTURE,"UTTAR PRADESH","Information about the control of mealybug in mango plant ","              36 SL 2 ml  1               ",26.6678,83.3642
HARRAIYA,Fruits,2023,3,21,Mango,BASTI,"Plant Protection",nan,HORTICULTURE,"UTTAR PRADESH","Information about mealybug control in mango tree","       Quinalphos 25 EC 2ml Carbendazim 50 WP 2           ",26.8387,82.5351
HARRAIYA,Fruits,2023,3,23,Mango,BASTI,"Plant Protection",nan,HORTICULTURE,"UTTAR PRADESH","Information about the control of mealybug in mango plant","       178  SL  10 ml  15      ",26.8387,82.5351
DHANAPUR,Fruits,2023,3,20,Mango,CHANDAULI,"Plant Protection",nan,HORTICULTURE,"UTTAR PRADESH","Give information about the control of mealybug insects in the mango tree","                                  36  2          ",25.1257,83.2495
KALIAGANJ,Fruits,2023,3,27,Mango,"North DINAJPUR","Plant Protection",nan,HORTICULTURE,"WEST BENGAL","asking about control of mealybug in mango","SPRAY   THIAMETHOXAM 25 WG  1 GM  2 LIT OF WATER ",22.9965,87.6856
SADAR,Fruits,2023,3,11,Mango,HAZARIBAGH,"Plant Protection",nan,HORTICULTURE,JHARKAND,"Query Of Mealybugs Management In Mango ","    05 SL  1 Ml           ",24.0867,85.4912
NARSAN,Fruits,2023,3,6,Mango,HARIDWAR,"Plant Protection",nan,HORTICULTURE,UTTARAKHAND,"mealybugs control in mango","      50  2            ",29.9384,78.1453
BHALWAL,Fruits,2023,4,4,Mango,JAMMU,"Plant Protection",nan,HORTICULTURE,"JAMMU AND KASHMIR","Farmer asked a query regarding problem in mango mealybug","ManagementBand the trees with 20 cm wide alkathene of polythene 400 gauge in the middle of December 50 cm above the ground level and just below the junction of branching Spraying of Insecticide Oxydemeton methyl 25 EC  1-2 mllitre of water or dimethoate 30 EC  15-2 mllitre of water against mango mealy bugor If necessary apply methyl parathion 1 mllit or chlorpyriphos 20 EC 25 mll",32.7186,74.8581
KOYYALAGUDEM,Fruits,2023,4,21,Mango,"WEST GODAVARI","Plant Protection",nan,HORTICULTURE,"ANDHRA PRADESH","mealybug management in mango","RECOMMENDED TO SPRAY DIMETHOATE  ROGORE 400ML 200 LITRES OF WATER ACRE    400     200         ",16.6443,81.5885
KAMBAM,Fruits,2023,4,26,Mango,THENI,"Plant Protection",nan,HORTICULTURE,TAMILNADU,"Asked about caterpillar and mealybug management in mango "," :           :       2       ",9.86926,77.4223
BHUTA,Fruits,2023,4,17,Mango,BAREILLY,"Plant Protection",nan,HORTICULTURE,"UTTAR PRADESH","Protection measure of mealybug in mango","  Imidacloprid 178 SL  1   2         ",28.4582,79.4047
BILSANDA,Fruits,2023,4,14,Mango,PILIBHIT,"Plant Protection",nan,HORTICULTURE,"UTTAR PRADESH","Information about Mealybug control in mango tree","       Dimethoate 30 EC 2ml          ",28.4947,80.1076
SAFIPUR,Fruits,2023,4,8,Mango,UNNAO,"Plant Protection",nan,HORTICULTURE,"UTTAR PRADESH","Information on the control of mealybug and mango hopper in mango orchard ","                2ml   - 50 WP  3          ",26.5673,80.6198
PANAMARATHUPATTI,Fruits,2023,5,9,Mango,SALEM,"Plant Protection",nan,HORTICULTURE,TAMILNADU,"Asked about mealybug management in mango",":       :    3     05    1     ",11.647,78.2107
BHADOHI,Fruits,2023,5,3,Mango,"SANT RAVIDAS NAGAR BHADOHI","Plant Protection",nan,HORTICULTURE,"UTTAR PRADESH","Give information about the control of mealybug insects in the mango tree","              30  2       ",27.1303,80.8597
SEMARIYAWAN,Fruits,2023,5,15,Mango,"SANT KABIR NAGAR","Plant Protection",nan,HORTICULTURE,"UTTAR PRADESH","Information about mealybug control in mango tree","    30 EC  400     180       ",26.7551,83.0399
PRATAPPUR,Fruits,2023,5,13,Mango,Surajpur,"Plant Protection",nan,HORTICULTURE,CHHATTISGARH,"Farmer wants to know information about control of Mealybug on Mango tree","                                 ",23.3578,82.9761
THIRUMARUGAL,Fruits,2023,6,7,Mango,NAGAPATTINAM,"Plant Protection",nan,HORTICULTURE,TAMILNADU,"Asked about mango mealybug managment","        3       ",10.6026,79.7619
BHADAURA,Fruits,2023,6,17,Mango,GHAZIPUR,"Plant Protection",nan,HORTICULTURE,"UTTAR PRADESH","information about control mango mealybug in mango ","  25    400                                 2      3         ",25.6035,83.5076
DARU,Fruits,2023,6,15,Mango,HAZARIBAGH,"Plant Protection",nan,HORTICULTURE,JHARKAND,"Query of Mealybugs Management ","    178 SL  05 Ml         ",24.0867,85.4912
KARRA,Fruits,2023,6,29,Mango,KHUNTI,"Plant Protection",nan,HORTICULTURE,JHARKAND,"Query of mealybug control in mango ","    178 SL  05 Ml           ",22.9282,85.2814
BEHTA,Fruits,2023,7,21,Mango,SITAPUR,"Plant Protection",nan,HORTICULTURE,"UTTAR PRADESH","Information About Mealybugs management in Mango Plant","  - dimethoate 30EC  2            ",27.5027,80.8335
"NATH NAGAR",Fruits,2023,7,21,Mango,"SANT KABIR NAGAR","Plant Protection",nan,HORTICULTURE,"UTTAR PRADESH","Information on treatment of Gaint mealybug in mango fruit","  - dimethoate 30EC  2            ",26.7551,83.0399
GAGAHA,Fruits,2023,8,4,Mango,GORAKHPUR,"Plant Protection",nan,HORTICULTURE,"UTTAR PRADESH","Information about mealybug control in mango tree","        Quinalphos 25 EC 2 ml         ",26.6678,83.3642
DHANPATGANJ,Fruits,2023,9,3,Mango,SULTANPUR,"Plant Protection",nan,HORTICULTURE,"UTTAR PRADESH","Information about the control of mealybug in mango plant","       30 EC  400 ml  200            ",26.2605,82.2381
"RAMPUR BAGHELAN",Fruits,2023,10,12,Mango,SATNA,"Plant Protection",nan,HORTICULTURE,"MADHYA PRADESH","Farmer wants to know information about control of mealybug in mango crop","          40 EC   4 EC   40 ml ",24.6954,80.777
KAIRANA,Fruits,2023,12,5,Mango,"SHAMLI PRABUDH NAGER","Plant Protection",nan,HORTICULTURE,"UTTAR PRADESH","Information about control of mango mealybug ","              Imidacloprid 178  SL 8 ml  15           ",27.1303,80.8597
REWA,Fruits,2023,12,16,Mango,REWA,"Plant Protection",nan,HORTICULTURE,"MADHYA PRADESH","Farmer wants to know information to control mealybug in mango plant ","              200      ",24.7561,81.3811
LOISINGA,Fruits,2024,1,31,Mango,BALANGIR,"Plant Protection",nan,HORTICULTURE,ODISHA,"Mealybug in mango ","Spray neem oil  3ml 1 liter water and planofix  6ml 15 liter water ",20.6095,83.1673
JUJOMURA,Fruits,2024,2,29,Mango,SAMBALPUR,"Plant Protection",nan,HORTICULTURE,ODISHA,"Mealybug in mango ","Recommended to spray Imidacloprid 178 SL  66 ml per 200 litre of water for 1 acre of land 5 ml in 15 litre water ",21.5571,84.1529
BARGUR,Fruits,2024,2,12,Mango,KRISHNAGIRI,"Plant Protection",nan,HORTICULTURE,TAMILNADU,"Asked about Mealybug management for Mango "," :       :  05      3      1   1       -       :04343-290600",12.5152,78.0094
THAKURDWARA,Fruits,2024,2,16,Mango,MORADABAD,"Plant Protection",nan,HORTICULTURE,"UTTAR PRADESH","Information about the control mealybug f in Mango","      Choloropayriphas 20  25 ML       20CM  400     ",28.8797,78.8095
MITAULI,Fruits,2024,2,8,Mango,KHERI,"Plant Protection",nan,HORTICULTURE,"UTTAR PRADESH","Mango mealybug control in Mango plants information","          20  25        20   400     ",28.1167,80.7167
NAKAHA,Fruits,2024,2,29,Mango,KHERI,"Plant Protection",nan,HORTICULTURE,"UTTAR PRADESH","Information about control of mealybug in mango tree","           Imidacloprid 178 SL  05ml          ",28.1167,80.7167
GADARPUR,Fruits,2024,2,19,Mango,"UDHAM SINGH NAGAR","Plant Protection",nan,HORTICULTURE,UTTARAKHAND,"Information on control of mealybug insect in mango crop","          EMAMECTIN BENZOATE 5 SG  1              ",29.0478,79.4326
NURPUR,Fruits,2024,3,8,Mango,KANGRA,"Cultural Practices",nan,HORTICULTURE,"HIMACHAL PRADESH","Information regarding control of Mealybug in mango ","            200   200        ",32.0769,76.2986
KAIMGANJ,Fruits,2024,3,7,Mango,FARRUKHABAD,"Plant Protection",nan,HORTICULTURE,"UTTAR PRADESH","Mealybug pest problem in Mango Tree","    36  SL  2         ",27.4362,79.4895
TARUN,Fruits,2024,3,23,Mango,FAIZABAD,"Plant Protection",nan,HORTICULTURE,"UTTAR PRADESH","Mealybug problem in mango crop","      Dimethoate 30  EC 2 ML  Sticker 1 ML       ",26.7789,82.1427
DHANPATGANJ,Fruits,2024,3,26,Mango,SULTANPUR,"Plant Protection",nan,HORTICULTURE,"UTTAR PRADESH","Solution to the problem of mealybug in mango plant","    30EC 2-3          OR 2gm     3ml       ",26.2605,82.2381
SARMERA,Fruits,2024,3,31,Mango,NALANDA,"Plant Protection",nan,HORTICULTURE,BIHAR,"Query Related mealybug insect in Mango plant ","             Acephate 75 SP 2          ",25.1365,85.4437
