BlockName,Category,Year,Month,Day,Crop,DistrictName,QueryType,Season,Sector,StateName,QueryText,KccAns,latitude,longitude
KHAPRAKHOL,Fruits,2016,12,20,Mango,BALANGIR,"Plant Protection",nan,HORTICULTURE,ODISHA,"leaf webber in mango","spray quinalphos 2 ml in 1 litre water",20.6095,83.1673
KHAPRAKHOL,Fruits,2016,12,20,Mango,BALANGIR,"Plant Protection",nan,HORTICULTURE,ODISHA,"leaf webber in mango","spray quinalphos 2 ml in 1 litre water",20.6095,83.1673
BEGUNIAPADA,Fruits,2016,1,22,Mango,GANJAM,"Plant Protection",nan,HORTICULTURE,ODISHA,"TERMITE  AND LEAF WEBBER IN MANGO","SPRAY CARBENDAZIM 2G PER LITRE AFTER 7DAYS CHLOROPYRIFOS 2ML PER LITRE WATER",19.609,84.7081
BOLAGARH,Fruits,2016,2,18,Mango,KHORDHA,"Plant Protection",nan,HORTICULTURE,ODISHA,"LEAF WEBBER IN MANGO","RECOMMENDED TO SPRAY QUINALPHOS 2ML1 LITER OF WATER  FOR MANGO MALFORMATION SPRAY COPPER OXYCHLORIDE 3GM1 LITER OF WATER",20.0538,85.5023
DARINGIBADI,Fruits,2016,1,17,Mango,KANDHAMAL,"Plant Protection",nan,HORTICULTURE,ODISHA,"LEAF WEBBER IN MANGO","RECOMMENDED TO SPRAY QUINALPHOS 25 EC 2ML1 LITER OF WATER",20.1307,84.079
CHITHAMUR,Fruits,2016,3,26,Mango,KANCHEEPURAM,"Plant Protection",RABI,HORTICULTURE,TAMILNADU,"asking about mango leaf webber and mango malformation management","recommended for profinophos 2 ml  carbendazim 1 gram 1 litre of water",12.8796,79.7043
WALAJABAD,Fruits,2016,8,30,Mango,KANCHEEPURAM,"Plant Protection",KHARIF,HORTICULTURE,TAMILNADU,"leaf webber in mango","Recommended for spray malathion 2mllit of water",12.8796,79.7043
OMALUR,Fruits,2016,1,7,Mango,SALEM,"Plant Protection",RABI,HORTICULTURE,TAMILNADU,"leaf webber in mango","recommended for spray Malathion 2mlteepol 1mlneemoil 3mllit of water",11.647,78.2107
MANIKANDAM,Fruits,2016,9,28,Mango,TIRUCHIRAPPALLI,"Plant Protection",KHARIF,HORTICULTURE,TAMILNADU,"leaf webber in  mango","Recommended for spray profenophos 2mllit",10.8071,78.6881
MANACHANELLUR,Fruits,2016,12,17,Mango,TIRUCHIRAPPALLI,"Plant Protection",RABI,HORTICULTURE,TAMILNADU,"Leaf webber management in mango","Recommneded for spray monocrotophos 2 ml  neem oil 3 ml  sticking agent 05 ml litre of water",10.8071,78.6881
PAPANASAM,Fruits,2016,10,11,Mango,THANJAVUR,"Plant Protection",KHARIF,HORTICULTURE,TAMILNADU,"Leaf Webber management in mango","Recommended for spray chlorpyriphos 2 ml  neem oil 3 ml  sticking agent 05 ml litre of water",10.659,79.2014
"MADURAI EAST",Fruits,2016,3,10,Mango,MADURAI,"Plant Protection",RABI,HORTICULTURE,TAMILNADU,"Asking about Leaf webber and leaf hopper management in mango","Recommended for spray profenophos 2 ml  acephate 2 g  sticking agent 1 ml  litre of water",9.92612,78.1141
RAMANATHAPURAM,Fruits,2016,7,12,Mango,RAMANATHAPURAM,"Plant Protection",KHARIF,HORTICULTURE,TAMILNADU,"asking about leaf Webber in mango","Recommended for spray monocrotophos 15ml  lit",9.52056,78.5185
KURUNTHANCODE,Fruits,2016,1,9,Mango,"KANNIYA KUMARI","Plant Protection",RABI,HORTICULTURE,TAMILNADU,"leaf webber in mango","recommended for spray monocrotophos 2mlteepol 1mlneemoil 3mllit of water",10.9094,78.3665
RKPET,Fruits,2016,7,20,Mango,THIRUVALLUR,"Plant Protection",KHARIF,HORTICULTURE,TAMILNADU,"leaf webber in mango","Recommended for spray imidachlopride 1ml  teepol 1ml  neemoil 3mllit of water",13.2538,80.0563
TIRUVALLUR,Fruits,2016,12,30,Mango,THIRUVALLUR,"Plant Protection",RABI,HORTICULTURE,TAMILNADU,"Leaf webber management in mango","Recommended for spray monocrotophos 2 ml litre of water",13.2538,80.0563
SRIVILLIPUTTUR,Fruits,2016,7,22,Mango,VIRUDHUNAGAR,"Plant Protection",KHARIF,HORTICULTURE,TAMILNADU,"leaf webber in mango","Recommended for spray dimethoate 2 mllit of water",9.49263,77.8632
NAMAKKAL,Fruits,2016,1,10,Mango,NAMAKKAL,"Plant Protection",RABI,HORTICULTURE,TAMILNADU,"leaf webber in Mango","recommended for spray garlic 18gm Ginger 9gm greenchilli 9gmlit of water",11.3034,78.1186
TIRUTTURAIPPUNDI,Fruits,2016,7,6,Mango,THIRUVARUR,"Plant Protection",JAYAD,HORTICULTURE,TAMILNADU,"asking about leaf webber management in mango plant","recommended for neem oil 3 ml  teepol 1 ml 1 litre of water",10.6879,79.4979
KALASAPAKKAM,Fruits,2016,1,28,Mango,TIRUVANNAMALAI,"Plant Protection",RABI,HORTICULTURE,TAMILNADU,"Leaf Webber management in mango","Recommended for spray chlorpyriphos 2 ml  neem oil 3 ml  sticking agent 1 ml litre of water",12.4289,78.9992
KHUNIYAON,Fruits,2016,10,1,Mango,"SIDDHARTH NAGAR","Plant Protection",KHARIF,HORTICULTURE,"UTTAR PRADESH","LEAF WEBBER IN MANGO","CARBRYL 50 WP - 2 GRAMLITER",27.2753,83.0676
ASWAPURAM,Fruits,2016,12,29,Mango,"BHADRADRI KOTHAGUDEM","Plant Protection",nan,HORTICULTURE,TELANGANA,"MANGO LEAF WEBBER MANAGEMENT","RECOMMENDED TO SPRAY CARBARYL  600 GRAMS PER ACRE",17.7167,80.5713
NAKKAPALLE,Fruits,2017,1,13,Mango,VISAKHAPATNAM,"Plant Protection",nan,HORTICULTURE,"ANDHRA PRADESH","MANGO LEAF WEBBER MANAGEMENT","MANGO LEAF WEBBER MANAGEMENT : RECOMMENDED TO SPRAY LAMBDA CYHALOTHRIN 400 ML 200 LITRES OF WATER   ACRE",17.6936,83.2921
ANANDAPURAM,Fruits,2017,12,12,Mango,VISAKHAPATNAM,"Plant Protection",nan,HORTICULTURE,"ANDHRA PRADESH","LEAF WEBBER MANAGEMENT IN MANGO","RECOMMENDED TO SPRAY QUINALPHOS 2 MLLITER OF WATER",17.6936,83.2921
KORUKONDA,Fruits,2017,11,30,Mango,"EAST GODAVARI","Plant Protection",nan,HORTICULTURE,"ANDHRA PRADESH","leaf webber in mango","RECOMMENDED TO SPRAY MONOCROTOPHOS 400 ML 200 LITRES OF WATER ACRE",16.9957,81.7154
TUNI,Fruits,2017,12,25,Mango,"EAST GODAVARI","Plant Protection",nan,HORTICULTURE,"ANDHRA PRADESH","mango leaf webber  leaf blight management","RECOMMENDED TO SPRAY IMIDACLOPRID 03 ml   CARBENDAZIM 1 gm  lit RECOMMENDED TO SPRAY quinalphos 2 ml  lit recommended to spray 13045  potasium nitrate 5 gr  agromin max 5 gm liter of water",16.9957,81.7154
TUNI,Fruits,2017,12,31,Mango,"EAST GODAVARI","Plant Protection",nan,HORTICULTURE,"ANDHRA PRADESH","LEAF WEBBER IN MANGO","RECOMMENDED TO SPRAY COPPER OXY CHLORIDE  600  GM 200 LITRES OF WATER  ACRE  CARBARIL3GLITRE WATER",16.9957,81.7154
AGIRIPALLI,Fruits,2017,5,17,Mango,KRISHNA,"Plant Protection",nan,HORTICULTURE,"ANDHRA PRADESH","mango leaf webber management","RECOMMENDED TO SPRAY  CHLORPYRIFOS 25ml  lit of water",16.2128,81.0307
GUDIVADA,Fruits,2017,11,10,Mango,KRISHNA,"Plant Protection",nan,HORTICULTURE,"ANDHRA PRADESH","MANGO LEAF WEBBER MANAGEMENT","RECOMMENDED TO SPRAY ACEPHATE 15 GRAMS 1 LITRES OF WATER  ACRE",16.2128,81.0307
NUZVID,Fruits,2017,12,30,Mango,KRISHNA,"Plant Protection",nan,HORTICULTURE,"ANDHRA PRADESH","LEAF WEBBER MANAGEMENT IN MANGO","RECOMMENDED TO SPRAY QUINALPHOS 2 MLLITER OF WATER",16.2128,81.0307
ANUMASAMUDRAMPETA,Fruits,2017,3,17,Mango,NELLORE,"Plant Protection",nan,HORTICULTURE,"ANDHRA PRADESH","LEAF WEBBER MANAGEMENT IN MANGO","LEAF WEBBER MANAGEMENT IN MANGO:RECOMMENDED CARBARYL 3GRAMS FOR LITRE OF WATER",14.4494,79.9874
VINJAMUR,Fruits,2017,11,28,Mango,NELLORE,"Plant Protection",nan,HORTICULTURE,"ANDHRA PRADESH","leaf webber in mango","RECOMMENDED TO SPRAY MONOCROTOPHOS 400 ML 200 LITRES OF WATER ACRE",14.4494,79.9874
BETHAMCHERLA,Fruits,2017,9,17,Mango,KURNOOL,"Plant Protection",nan,HORTICULTURE,"ANDHRA PRADESH","MANGO LEAF WEBBER MANAGEMENT","MANGO LEAF WEBBER MANAGEMENTRECOMMENDED TO SPRAY QUINOLPHOS 400 ML200 LITRES OF WATER   ACRE",15.8309,78.0425
PEAPULLY,Fruits,2017,11,12,Mango,KURNOOL,"Plant Protection",KHARIF,HORTICULTURE,"ANDHRA PRADESH","mango leaf webber management","RECOMMENDED TO SPRAY IMIDACHLOPRID 60 ML PER ACRE",15.8309,78.0425
BUKKARAYASAMUDRAM,Fruits,2017,1,14,Mango,ANANTPUR,"Plant Protection",nan,HORTICULTURE,"ANDHRA PRADESH","mango leaf webber control","recommnded to spray quinalphas 2 ml per acre",13.5747,78.5029
TALUPULA,Fruits,2017,3,2,Mango,ANANTPUR,"Plant Protection",nan,HORTICULTURE,"ANDHRA PRADESH","leaf webber in mango","leaf webber in mango  recommended to spray quinolphos 2 mllit of water",13.5747,78.5029
OBULADEVARECHERUVU,Fruits,2017,9,11,Mango,ANANTPUR,"Plant Protection",nan,HORTICULTURE,"ANDHRA PRADESH","LEAF WEBBER MANAGEMENT IN MANGO","LEAF WEBBER MANAGEMENT IN MANGO RECOMMENDED TO SPRAY  CHLORPYRIFOS  25 ML1 LITRE OF WATER",13.5747,78.5029
NANDALUR,Fruits,2017,1,24,Mango,"Y S R ","Plant Protection",nan,HORTICULTURE,"ANDHRA PRADESH","mango leaf webber management","recommended to spray carbaryl 3 grams per liter of water",15.9241,80.1864
RAJAMPET,Fruits,2017,12,7,Mango,"Y S R ","Agriculture Mechanization",nan,HORTICULTURE,"ANDHRA PRADESH","mango leaf webber management","recommended to spray quinalphos 2 ml  lit of water",15.9241,80.1864
CHAPADU,Fruits,2017,12,20,Mango,"Y S R ","Plant Protection",nan,HORTICULTURE,"ANDHRA PRADESH","mango leaf webber management","RECOMMENDED TO SPRAY NOVALURAN 15 ml  lit of water",15.9241,80.1864
BANGARUPALEM,Fruits,2017,2,16,Mango,CHITTOOR,"Plant Protection",nan,HORTICULTURE,"ANDHRA PRADESH","MANGO LEAF WEBBER MANAGEMENT","MANGO LEAF WEBBER MANAGEMENT : RECOMMENDED TO SPRAY MONOCROTOPHOS 400 ML 200 LITRES OF WATER ACRE",13.2026,79.0032
GANGAVARAM,Fruits,2017,10,17,Mango,CHITTOOR,"Plant Protection",nan,HORTICULTURE,"ANDHRA PRADESH","LEAF WEBBER MANAGEMENT IN MANGO","RECOMMENDED TO SPRAY QUINALPHOS 2 ML LITER OF WATER",13.2026,79.0032
CHITTOOR,Fruits,2017,12,24,Mango,CHITTOOR,"Plant Protection",RABI,HORTICULTURE,"ANDHRA PRADESH","mango leaf webber","Recommended to spray  Quinalphos 2 mllit water",13.2026,79.0032
BELGAUM,Fruits,2017,8,7,Mango,BELGAUM,"Plant Protection",nan,HORTICULTURE,KARNATAKA,"leaf webber","mancozeb 2g in 1 liter chlorophyriphos 2ml in 1 liter",15.8573,74.5069
RAIRAKHOL,Fruits,2017,5,3,Mango,SAMBALPUR,"Plant Protection",nan,HORTICULTURE,ODISHA,"LEAF WEBBER IN MANGO","RECOMMENDED TO SPRAY QUINALPHOS 25EC 2ML1 LITRE WATER TO CONTROL LEAF WEBBER IN MANGO",21.5571,84.1529
KENDRAPADA,Fruits,2017,12,1,Mango,KENDRAPARA,"Plant Protection",nan,HORTICULTURE,ODISHA,"Leaf webber in Mango","Leaf webber in Mango-Spray quinalphos-2mllit of water",20.5475,86.5296
MODAKURICHI,Fruits,2017,6,10,Mango,ERODE,"Plant Protection",JAYAD,HORTICULTURE,TAMILNADU,"Asking about leaf webber in mango","Recommended for spray Profenophos 2 ml  acephate 1 gram litre of water",11.4905,77.3505
PERAVURANI,Fruits,2017,4,22,Mango,THANJAVUR,"Plant Protection",JAYAD,HORTICULTURE,TAMILNADU,"asking about mango leaf webber management","recommended for spray propinophos - 2 ml lit of water",10.659,79.2014
PARAMAKKUDI,Fruits,2017,11,20,Mango,RAMANATHAPURAM,"Plant Protection",RABI,HORTICULTURE,TAMILNADU,"Asking about leaf webber in mango","recommended for spray neem seed kernel extract 50mllit of water",9.52056,78.5185
Tirrpur,Fruits,2017,9,20,Mango,TIRUPUR,"Plant Protection",KHARIF,HORTICULTURE,TAMILNADU,"asking about leaf webber in mango","Recommended to spray profenophos 2ml  teepol 1mllit of water",11.1672,77.3473
KERAKAT,Fruits,2017,6,10,Mango,JAUNPUR,"Plant Protection",KHARIF,HORTICULTURE,"UTTAR PRADESH","leaf webber in mango","Spray carbaryl at 50 WP  01",25.7967,82.4889
MISRIKH,Fruits,2017,11,13,Mango,SITAPUR,"Plant Protection",JAYAD,HORTICULTURE,"UTTAR PRADESH","control of Leaf webber in mango plant ","Quinalphos 25 EC 2 ml litar pani ke sath spray kren",27.5027,80.8335
POLBA-DADPUR,Fruits,2017,7,10,Mango,HOOGHLY,"Plant Protection",KHARIF,HORTICULTURE,"WEST BENGAL","ASKING ABOUT CONTROL OF LEAF WEBBER IN MANGO","RECOMMENDED FOR SPRAY  EMAMECTIN BENZOATE 5  SG  05 GM  1 LIT OF WATER",22.9099,88.0121
UPPUNUNTHALA,Fruits,2017,12,4,Mango,NAGARKURNOOL,"Plant Protection",nan,HORTICULTURE,TELANGANA,"LEAF WEBBER MANAGEMENT IN MANGO","RECOMMENDED TO SPRAY PHOSALONE  400 ML  200 LITRES OF WATER ACRE",16.4158,78.683
THERLAM,Fruits,2018,12,19,Mango,VIZIANAGARM,"Plant Protection",0,HORTICULTURE,"ANDHRA PRADESH","LEAF WEBBER MANAGEMENT","RECOMMENDED TO SPRAY QUINOLPHOS 400 ML200 LITRES OF WATER   ACRE",15.9241,80.1864
TUNI,Fruits,2018,1,1,Mango,"EAST GODAVARI","Plant Protection",nan,HORTICULTURE,"ANDHRA PRADESH","mango leaf webber management","recommended to spray quinophos 2ml lit of water recommended to spray  THIAMETHOXAM 03 GRAMS  or IMIDACLOPRID 03 ml   LITERS OF WATER    RECOMMENDED TO SPRAY CARBENDAZIM  1gm  lit of water",16.9957,81.7154
THALLAREVU,Fruits,2018,4,17,Mango,"EAST GODAVARI","Plant Protection",nan,HORTICULTURE,"ANDHRA PRADESH","MANGO LEAF WEBBER  FLOWER  FRUIT DROP MANAGEMENT","RECOMMENDED TO SPRAY LAMBDA CYHALOTHRIN 15  LIT OF WATER RECOMMENDED TO SPRAY NAPHTHALENE ACETIC ACID 5ML  20 LIT OF WATER",16.9957,81.7154
GANGAVARAM,Fruits,2018,12,15,Mango,"EAST GODAVARI","Plant Protection",0,HORTICULTURE,"ANDHRA PRADESH","LEAF WEBBER MANAGEMENT","RECOMMENDED TO SPRAY QUINOLPHOS 2 ML  LITER OF WATER",16.9957,81.7154
KOMAROLU,Fruits,2018,1,6,Mango,PRAKASAM,"Plant Protection",nan,HORTICULTURE,"ANDHRA PRADESH","MANGO LEAF WEBBER MANAGEMENT","RECOMMENDED TO SPRAY  CHLORPYRIFOS  500 ML200 LITRES OF WATER  ACRE",15.6643,79.4733
"NAGULUPPALA PADU",Fruits,2018,11,15,Mango,PRAKASAM,nan,0,HORTICULTURE,"ANDHRA PRADESH","MANGO LEAF WEBBER CATERPILLAR","RECOMMENDED TO SPRAY QUINOLPHOS 400 ML200 LITRES OF WATER   ACRE",15.6643,79.4733
VINJAMUR,Fruits,2018,1,19,Mango,NELLORE,"Plant Protection",nan,HORTICULTURE,"ANDHRA PRADESH","LEAF WEBBER MANAGEMENT IN MANGO","QUINALPHOS 2 ML IN 1 LITRE OF WATER",14.4494,79.9874
KOVUR,Fruits,2018,1,26,Mango,NELLORE,"Plant Protection",nan,HORTICULTURE,"ANDHRA PRADESH","mango leaf webber management","RECOMMENDED TO SPRAY  CHLORPYRIFOS  500 ML200 LITRES OF WATER  ACRE",14.4494,79.9874
RAPUR,Fruits,2018,1,31,Mango,NELLORE,"Plant Protection",nan,HORTICULTURE,"ANDHRA PRADESH","MANGO LEAF WEBBER MANAGEMENT","MANGO LEAF WEBBER MANAGEMENT RECOMMENDED TO SPRAY  CHLORPYRIFOS  500 ML200 LITRES OF WATER  ACRE",14.4494,79.9874
JALADANKI,Fruits,2018,2,3,Mango,NELLORE,"Agriculture Mechanization",nan,HORTICULTURE,"ANDHRA PRADESH","MANGO LEAF WEBBER","RECOMMENDED TO SPRAY  CHLORPYRIFOS  500 ML200 LITRES OF WATER  ACRE",14.4494,79.9874
PODALAKUR,Fruits,2018,3,24,Mango,NELLORE,"Plant Protection",nan,HORTICULTURE,"ANDHRA PRADESH","mango leaf webber management","RECOMMENDED TO SPRAY  CHLORPYRIFOS  500 ML200 LITRES OF WATER  ACRE",14.4494,79.9874
VELDURTHI,Fruits,2018,1,19,Mango,KURNOOL,"Plant Protection",nan,HORTICULTURE,"ANDHRA PRADESH","MANGO LEAF WEBBER MANAGEMENT","recommended to spray Quinalphos 2 ml  lit",15.8309,78.0425
DEVANAKONDA,Fruits,2018,5,14,Mango,KURNOOL,"Plant Protection",nan,HORTICULTURE,"ANDHRA PRADESH","mango leaf webber management","RECOMMENDED TO SPRAY CARBARIL  600 GRAMS 200 LITRES OF WATER ACRE",15.8309,78.0425
"DHONE ALIAS DRONACHALAM",Fruits,2018,10,31,Mango,KURNOOL,nan,0,HORTICULTURE,"ANDHRA PRADESH","LEAF WEBBER","RECOMMENDED TO SPRAY QUINOLPHOS 2ML PER LITRE",15.8309,78.0425
VELDURTHI,Fruits,2018,11,5,Mango,KURNOOL,nan,0,HORTICULTURE,"ANDHRA PRADESH","mango leaf webber management","RECOMMENDED TO SPRAY PROFENOFOS 400 ML200 LITRES OF WATER   ACRE",15.8309,78.0425
CHENNEKOTHAPALLE,Fruits,2018,1,3,Mango,ANANTPUR,"Plant Protection",nan,HORTICULTURE,"ANDHRA PRADESH","mango leaf webber management","Recommended to spray quinalphos 2ml  lit of water",13.5747,78.5029
TALUPULA,Fruits,2018,3,19,Mango,ANANTPUR,"Agriculture Mechanization",nan,HORTICULTURE,"ANDHRA PRADESH","LEAF WEBBER MANAGEMENT IN MANGO","RECOMMENDED TO SPRAY  CHLORPYRIFOS  500 ML200 LITRES OF WATER  ACRE",13.5747,78.5029
ATMAKUR,Fruits,2018,6,28,Mango,ANANTPUR,"Plant Protection",nan,HORTICULTURE,"ANDHRA PRADESH","management of mango leaf webber","RECOMMENDED TO SPRAY  CHLORPYRIFOS  500 ML200 LITRES OF WATER  ACRE",13.5747,78.5029
CHENNEKOTHAPALLE,Fruits,2018,10,12,Mango,ANANTPUR,nan,0,HORTICULTURE,"ANDHRA PRADESH","mango leaf webber management","RECOMMENDED TO SPRAY quinalaofos 400 ML200 LITRES OF WATER   ACRE",13.5747,78.5029
SETTUR,Fruits,2018,12,3,Mango,ANANTPUR,"Plant Protection",0,HORTICULTURE,"ANDHRA PRADESH","LEAF WEBBER MANAGEMENT","RECOMMENDED TO SPRAY QUINALPHOS 25 EC  400 ML200 LITRES OF WATER   ACRE",13.5747,78.5029
GUDIPALA,Fruits,2018,1,5,Mango,CHITTOOR,"Plant Protection",KHARIF,HORTICULTURE,"ANDHRA PRADESH","MANGO LEAF WEBBER CONTROL","RECOMMENDED TO SPRAY  CHLORPYRIFOS  500 ML200 LITRES OF WATER  ACRE",13.2026,79.0032
GUDIPALA,Fruits,2018,1,5,Mango,CHITTOOR,"Plant Protection",nan,HORTICULTURE,"ANDHRA PRADESH","MANGO LEAF WEBBER CONTROL","RECOMMENDED TO SPRAY  CHLORPYRIFOS  500 ML200 LITRES OF WATER  ACRE AND SPRAY ACEPHATE 300 GRAMS 200 LITERS OF WATER  ACRE",13.2026,79.0032
NAGARI,Fruits,2018,1,8,Mango,CHITTOOR,"Agriculture Mechanization",nan,HORTICULTURE,"ANDHRA PRADESH","mango leaf webber management  nutrient management","RECOMMENDED TO SPRAY LAMBDA CYHALOTHRIN 2ml  LITRES OF WATER  recommended to spray micro nutrient mixture 5 gm  lit of water",13.2026,79.0032
CHANDRAGIRI,Fruits,2018,1,25,Mango,CHITTOOR,"Plant Protection",nan,HORTICULTURE,"ANDHRA PRADESH","MANGO LEAF WEBBER MANAGEMENT","MANGO LEAF WEBBER MANAGEMENTRECOMMENDED TO SPRAY QUINOLPFOS         2 MLLITER OF WATER",13.2026,79.0032
SOMALA,Fruits,2018,3,18,Mango,CHITTOOR,"Agriculture Mechanization",nan,HORTICULTURE,"ANDHRA PRADESH","MANGO LEAF WEBBER  SOOTY MOULD MANAGEMENT","RECOMMENDED TO SPRAY LAMBDA CYHALOTHRIN 2ML  LIT OF WATER RECOMMENDED TO SPRAY COPPER OXY CHLORIDE 3GM  LIT OF WATER",13.2026,79.0032
PUTTUR,Fruits,2018,11,8,Mango,CHITTOOR,nan,0,HORTICULTURE,"ANDHRA PRADESH","leaf webber management","quinalphos 2ml per litre",13.2026,79.0032
GANGAVARAM,Fruits,2018,12,4,Mango,CHITTOOR,"Plant Protection",0,HORTICULTURE,"ANDHRA PRADESH","LEAF WEBBER MANAGEMENT","RECOMMENDED TO SPRAY PROFENOFOS 400 ML200 LITRES OF WATER   ACRE",13.2026,79.0032
GUDIPALA,Fruits,2018,12,21,Mango,CHITTOOR,"Plant Protection",0,HORTICULTURE,"ANDHRA PRADESH","MANGO LEAF WEBBER MANAGEMENT","RECOMMENDED TO SPRAY QUINOLOPHOS 2 ML  1 LITER OF WATER",13.2026,79.0032
CHIKHALI,Fruits,2018,10,18,Mango,NAVSARI,nan,0,HORTICULTURE,GUJARAT,"Ask about leaf webber problem in Mango","Suggested: Lambda cyhalothrin 5 EC 20-25 mlpump spray",20.9524,72.9324
AGALPUR,Fruits,2018,9,7,Mango,BALANGIR,"Cultural Practices",nan,HORTICULTURE,ODISHA,"LEAF WEBBER IN MANGO","RECOMMENDED TO SPRAY QUINALPHOS 25ECEKALUX2 ML PER 1 LITRE WATER TO CONTROL LEAF WEBBER IN MANGO",20.6095,83.1673
BEGUNIAPADA,Fruits,2018,12,18,Mango,GANJAM,"Plant Protection",0,HORTICULTURE,ODISHA,"LEAF WEBBER IN MANGO","RECOMMENDED TO SPRAY QUINALPHOS 25ECEKALUX2 ML PER LITRE OF WATER TO CONTROL LEAF WEBBER IN MANGO",19.609,84.7081
NARALA,Fruits,2018,1,28,Mango,KALAHANDI,"Plant Protection",nan,HORTICULTURE,ODISHA,"LEAF WEBBER ATTACK IN MANGO","RECOMMENDED TO SPRAY QUINALPHOS 2ML 1 LIT WATER",19.8266,83.0409
DERABISH,Fruits,2018,12,6,Mango,KENDRAPARA,"Bio-Pesticides and Bio-Fertilizers",0,HORTICULTURE,ODISHA,"LEAF WEBBER IN MANGO","RECOMMENDED TO SPRAY PHOSALONE 35EC  2ML1 LITER OF WATER FOR CONTROL OF LEAF WEBBER IN MANGO",20.5475,86.5296
KANTAMAL,Fruits,2018,7,24,Mango,BAUDH,"Plant Protection",nan,HORTICULTURE,ODISHA,"LEAF WEBBER IN MANGO","RECOMMENDED TO SPRAY QUINALPHOS 25 EC 2 ML1 LITER OF WATER",20.8416,84.3213
KANTAMAL,Fruits,2018,12,8,Mango,BAUDH,"Plant Protection",0,HORTICULTURE,ODISHA,"LEAF WEBBER IN MANGO","RECOMMENDED TO SPRAY QUINALPHOS 25ECEKALUX2 ML PER LITRE OF WATER TO CONTROL LEAF WEBBER IN MANGO",20.8416,84.3213
BHEDEN,Fruits,2018,1,7,Mango,BARGARH,"Bio-Pesticides and Bio-Fertilizers",nan,HORTICULTURE,ODISHA,"LEAF WEBBER IN MANGO","SPRAY QUINALPHOS 2 MLLITER OF WATER",21.232,83.5653
REAMAL,Fruits,2018,2,13,Mango,DEBAGARH,"Bio-Pesticides and Bio-Fertilizers",nan,HORTICULTURE,ODISHA,"LEAF WEBBER IN MANGO","SPRAY CARBARYL 50WP 30ML IN 15 LITRE OF WATER",21.4478,84.7174
PAPPIREDDIPATTY,Fruits,2018,1,17,Mango,DHARMAPURI,"Plant Protection",RABI,HORTICULTURE,TAMILNADU,"asking about Shoot leaf webber in mango","recommended fro spray Triazophos 2MLLIT",12.1456,78.1132
KEELAPAVOOR,Fruits,2018,5,28,Mango,TIRUNELVELI,"Plant Protection",JAYAD,HORTICULTURE,TAMILNADU,"Asking about Leaf webber in mango","Recommended to spray Profenophos 2ml teepol 1mllit of water",8.72031,77.7075
TIRUCHULI,Fruits,2018,2,13,Mango,VIRUDHUNAGAR,"Plant Protection",RABI,HORTICULTURE,TAMILNADU,"asking about mango leaf webber management","recommended for spray propiniophos -2 ml lit of water",9.49263,77.8632
KARIAPATTI,Fruits,2018,7,26,Mango,VIRUDHUNAGAR,"Nutrient Management",JAYAD,HORTICULTURE,TAMILNADU,"asking about leaf webber in mango","Recommended to spray Profenophos 2mllit of water",9.49263,77.8632
VEPPANTHATTAI,Fruits,2018,1,21,Mango,PERAMBALUR,"Plant Protection",RABI,HORTICULTURE,TAMILNADU,"asking about mango leaf webber management","recommended for spray propinophos - 2 ml lit of water",11.2903,78.93
TIRUPPATHUR,Fruits,2018,7,24,Mango,SIVAGANGA,"Plant Protection",KHARIF,HORTICULTURE,TAMILNADU,"Asked about mango leaf webber management","recommended for spray monochrotophos 2 ml  litre of water",9.84869,78.487
TIRUPPATHUR,Fruits,2018,7,26,Mango,SIVAGANGA,"Plant Protection",JAYAD,HORTICULTURE,TAMILNADU,"asking about leaf webber in mango","Recommended to spray Profenophos 2mllit of water",9.84869,78.487
Dharapuram,Fruits,2018,1,12,Mango,TIRUPUR,"Plant Protection",RABI,HORTICULTURE,TAMILNADU,"Asked about mango leaf webber management","recommended for spray profenophos 2 ml litre of water",11.1672,77.3473
SHAHPUR,Fruits,2018,1,23,Mango,MUZAFFARNAGAR,"Plant Protection",RABI,HORTICULTURE,"UTTAR PRADESH","Leaf webber control in gram information ","Monocrotophos 36 SL 15 mlliter paani mein spray kare",29.4497,77.7429
DHATA,Fruits,2018,11,29,Mango,FATEHPUR,"Plant Protection",0,HORTICULTURE,"UTTAR PRADESH","Leaf webber control  in Mango plants ","Spray Quinalphos 25 EC at 2 ml  liters of water",25.8348,80.9155
SIDHAULI,Fruits,2018,12,19,Mango,SITAPUR,"Cultural Practices",0,HORTICULTURE,"UTTAR PRADESH","Leaf Webber control in Mango plants ","Quinalphos spray 25 EC at 300 ml  acre in 150 liters of water",27.5027,80.8335
RANIPUR,Fruits,2018,12,27,Mango,MAU,"Plant Protection",0,HORTICULTURE,"UTTAR PRADESH","control of leaf webber in mango","kisan bhai aam ke pe me quinolphos 25  ec 2m dwa prati lier paani ki dar se ghol bnakar chidkaw kare",26.0391,83.4986
SITAPUR,Fruits,2018,12,9,Mango,SURGUJA,"Plant Protection",0,HORTICULTURE,CHHATTISGARH,"Farmer is having the problem of leaf webber in mango","Information provided by KCC was- For controlling leaf webber Triazophos 40 EC  40-50 mlpump can be sprayed and also the affected part of the plant should be removed",22.9469,83.1657
WANKIDI,Fruits,2018,1,9,Mango,"KUMARAMBHEEM ASIFABAD","Agriculture Mechanization",nan,HORTICULTURE,TELANGANA,"leaf webber in mango","RECOMMENDED TO SPRAY  CHLORPYRIFOS  500 ML200 LITRES OF WATER  ACRE",17.8496,79.1152
